name,Price Per Unit,Price Per Measure,Promotion
Batchelors Cup a Soup Cream of Vegetable with Croutons 4 Sachets,Batchelors Cup a Soup Cream of Vegeta…120g,£1.29,£1.08 per 100g,Buy 2 for £2.50
Batchelors Cup A Soup Hot & Sour 4 Pack,Batchelors Cup A Soup Hot & Sour 4 Pack92g,£1.29,£1.40 per 100g,Buy 2 for £2.50
Batchelors Cup a Soup Potato & Leek 4 Sachets,Batchelors Cup a Soup Potato & Leek 4 Sachets107g,£1.29,£1.21 per 100g,Buy 2 for £2.50
Batchelors Cup a Soup Tomato & Vegetable with Croutons 4 Sachets,Batchelors Cup a Soup Tomato & Vegeta…104g,£1.29,£1.24 per 100g,Buy 2 for £2.50
Batchelors Cup a Soup with Croutons Minestrone 4 Sachets,Batchelors Cup a Soup with Crou…94g,£1.29,£1.37 per 100g,Buy 2 for £2.50
Batchelors Gastro Pub Mushy Peas with a Hint of Chilli,Batchelors Gastro Pub Mushy Pea…300g,79p,£2.63 per kg,Buy 2 for £1.40
Batchelors Gastro Pub Mushy Peas with Mint,Batchelors Gastro Pub Mushy Peas with Mint300g,79p,£2.63 per kg,Buy 2 for £1.40
Batchelors Mixed Vegetables In Water (400G),Batchelors Mixed Vegeta…265g,£1.05,£3.96 per kg,
Batchelors Original Mushy Peas,Batchelors Original Mushy Peas300g,75p,£2.50 per kg,Buy 2 for £1.30
Batchelors Pasta 'N' Sauce Cheese & Broccoli,Batchelors Pasta 'N' Sauce Cheese & Broccoli99g,£1.15,£11.62 per kg,Buy 3 for £3
Batchelors Pasta 'N' Sauce Cheese & Broccoli Pot,Batchelors Pasta 'N' Sauce…65g,£1.19,£18.31 per kg,Buy 3 for £3
Batchelors Pasta N Sauce Cheese & Tomato Unicorn Shapes ,Batchelors Pasta N Sauce Cheese…99g,£1.15,£11.62 per kg,Buy 3 for £3
"Batchelors Pasta 'N' Sauce Cheese, Leek & Ham Flavour",Batchelors Pasta 'N' Sauce Ch…99g,£1.15,£11.62 per kg,Buy 3 for £3
Batchelors Pasta 'N' Sauce Chicken & Mushroom Flavour,Batchelors Pasta 'N' Sauce Ch…99g,£1.15,£11.62 per kg,Buy 3 for £3
Batchelors Pasta 'N' Sauce Chicken & Mushroom Pot,Batchelors Pasta 'N' Sauce…65g,£1.15,£17.69 per kg,Buy 3 for £3
Batchelors Pasta 'N' Sauce Mac 'N' Cheese,Batchelors Pasta 'N' Sauce Mac 'N' Cheese99g,£1.15,£11.62 per kg,Buy 3 for £3
Batchelors Pasta 'N' Sauce Mac 'N' Cheese Pot,Batchelors Pasta 'N' Sauce Mac 'N' Cheese Pot65g,£1.15,£1.77 per 100g,Buy 3 for £3
Batchelors Pasta 'N' Sauce Tomato & Basil,Batchelors Pasta 'N' Sauce Tomato & Basil65g,£1.15,£1.77 per 100g,Buy 3 for £3
Batchelors Slim a Soup with Croutons Minestrone 4 Sachets,Batchelors Slim a Soup with Crout…61g,£1.29,£2.11 per 100g,Buy 2 for £2.50
Batchelors Smash Original Mash Potato,Batchelors Smash Original Mash Potato360g,£3.35,93.1p per 100g,
Batchelors Super Noodles Bacon Flavour,Batchelors Super Noodles Bacon Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Noodles Bbq Beef Flavour,Batchelors Super Noodles Bbq Beef Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Noodles BBQ Beef Pot,Batchelors Super Noodles BBQ Beef Pot75g,£1.15,£15.33 per kg,Buy 3 for £3
Batchelors Super Noodles Chicken Fajita,Batchelors Super Noodles Chicken Fajita90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Noodles Chicken Flavour,Batchelors Super Noodles Chicken Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Noodles Chicken Pot,Batchelors Super Noodles Chicken Pot75g,£1.15,£15.33 per kg,Buy 3 for £3
Batchelors Super Noodles Curry Pot,Batchelors Super Noodles Curry Pot75g,£1.15,£15.33 per kg,Buy 3 for £3
Batchelors Super Noodles Low Fat Chicken & Herb,Batchelors Super Noodles Low Fat Chicken & Herb81g,£1.15,£14.20 per kg,Buy 3 for £3
Batchelors Super Noodles Mild Curry Flavour,Batchelors Super Noodles Mild Curry Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Noodles Pot Salt & Pepper Chicken,Batchelors Super Noodles Pot Salt & Pepper Chicken75g,£1.15,£15.33 per kg,Buy 3 for £3
Batchelors Super Noodles South Fried Chicken Flavour,Batchelors Super Noodles Sout…90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Rice Beef Flavour,Batchelors Super Rice Beef Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Rice Chicken Flavour,Batchelors Super Rice Chicken Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Batchelors Super Rice Golden Vegetable Flavour,Batchelors Super Rice Golden Vegetable Flavour90g,£1.15,£12.78 per kg,Buy 3 for £3
Baxters Baby Beetroot (340g),Baxters Baby Beetroot (340g)230g,£1.79,77.8p per 100g,
Baxters Crinkle Beetroot (567g),Baxters Crinkle Beetroot (567g)405g,£2.59,64p per 100g,
Baxters Crinklecut Beetroot (340g),Baxters Crinklecut Beetroot (340g)230g,£1.79,77.8p per 100g,
Baxters Favourites Chicken Broth,Baxters Favourites Chicken Broth400g,£1.59,39.8p per 100g,
Baxters Favourites Cock-a-Leekie Soup,Baxters Favourites Cock-a-Leekie Soup400g,£1.59,39.8p per 100g,
Baxters Favourites Cream of Chicken Soup,Baxters Favourites Cream of Chicken Soup400g,£1.59,39.8p per 100g,
Baxters Favourites French Onion Soup,Baxters Favourites French Onion Soup400g,£1.59,39.8p per 100g,
Baxters Favourites Lentil & Bacon Soup,Baxters Favourites Lentil & Bacon Soup400g,£1.59,39.8p per 100g,
Baxters Favourites Royal Game Soup,Baxters Favourites Royal Game Soup400g,£1.59,39.8p per 100g,
Baxters Favourites Scotch Broth,Baxters Favourites Scotch Broth400g,£1.59,39.8p per 100g,
Baxters Luxury Beef Consomme with Cask Aged Sherry,Baxters Luxury Beef Consomm…400g,£2.49,62.3p per 100g,
Baxters Luxury Cream of Asparagus with Fresh Double Cream,Baxters Luxury Cream of Asparagus…400g,£2.49,62.3p per 100g,
Baxters Sliced Beetroot,Baxters Sliced Beetroot340g,£1.79,52.6p per 100g,
Baxters Sliced Beetroot (567g),Baxters Sliced Beetroot (567g)410g,£2.59,63.2p per 100g,
Baxters Vegetarian Carrot & Coriander,Baxters Vegetarian Carrot & Coriander400g,£1.69,42.3p per 100g,
Baxters Vegetarian Country Garden Soup,Baxters Vegetarian Country Garden Soup400g,£1.69,42.3p per 100g,
Baxters Vegetarian Lentil & Vegetable Soup,Baxters Vegetarian Lentil & Vegetable Soup400g,£1.69,42.3p per 100g,
Baxters Vegetarian Minestrone With Wholemeal Pasta,Baxters Vegetarian Minestro…400g,£1.55,38.8p per 100g,
Bear Fruit Giant Blackcurrant & Apple Multipack,Bear Fruit Giant Blackcur…5 x 20g,£2.85,£2.85 per 100g,
BEAR Yoyos Apple Multipack,BEAR Yoyos Apple Multipack5 x 20g,£2.85,£2.85 per 100g,
BEAR Yoyos Blackcurrant Multipack,BEAR Yoyos Blackcurrant Multipack5 x 20g,£2.85,£2.85 per 100g,
BEAR Yoyos Mango Multipack,BEAR Yoyos Mango Multipack5 x 20g,£2.85,£2.85 per 100g,
BEAR Yoyos Raspberry Multipack,BEAR Yoyos Raspberry Multipack5 x 20g,£2.85,£2.85 per 100g,
Bear Yoyos Smoothie Blueberry & Banana,Bear Yoyos Smoothie Blueberry & Banana5 x 20g,£2.85,£2.85 per 100g,
Bear Yoyos Smoothie Peach & Banana,Bear Yoyos Smoothie Peach & Banana5 x 20g,£2.85,£2.85 per 100g,
BEAR Yoyos Strawberry Family Pack,BEAR Yoyos Strawberry Family Pack9 x 20g,£3.65,£2.03 per 100g,"Offer price £3.65, was £4.25"
BEAR Yoyos Strawberry Multipack,BEAR Yoyos Strawberry Multipack5 x 20g,£2.85,£2.85 per 100g,
Belvita Baked Bar Cranberry & Hazelnut,Belvita Baked Bar Cranberry & Hazelnut4 x 40g,£1.75,£1.09 per 100g,
Belvita Baked Bar Dark Chocolate & Hazelnut ,Belvita Baked Bar Dark Chocolate & Hazelnut 4 x 40g,£1.75,£1.09 per 100g,
BelVita Breakfast Biscuits Cocoa with Chocolate Chips 5 Pack,BelVita Breakfast Biscuits Cocoa wi…5 x 45g,£1.25,55.6p per 100g,"Offer price £1.25, was £2"
BelVita Breakfast Biscuits Duo Crunch Strawberry & Yogurt 5 Pack,BelVita Breakfast Biscuits Duo Crunch…5 x 50g,£2.75,£1.10 per 100g,
BelVita Breakfast Biscuits Golden Oats 5 Pack,BelVita Breakfast Biscuits Golden Oats 5 Pack5 x 45g,£1.25,55.6p per 100g,"Offer price £1.25, was £2"
BelVita Breakfast Biscuits Honey & Nuts 12 Pack,BelVita Breakfast Biscuits Honey & Nuts 12 Pack12 x 45g,£3,55.6p per 100g,
BelVita Breakfast Biscuits Honey & Nuts 5 Pack,BelVita Breakfast Biscuits Honey & Nuts 5 Pack5 x 45g,£1.25,55.6p per 100g,"Offer price £1.25, was £2"
BelVita Breakfast Biscuits Milk & Cereals 5 Pack,BelVita Breakfast Biscuits Milk & Cereals 5 Pack5 x 45g,£1.25,55.6p per 100g,"Offer price £1.25, was £2"
BelVita Breakfast Biscuits Soft Bakes Chocolate Chip 5 Pack,BelVita Breakfast Biscuits Soft B…5 x 50g,£2.50,£1.00 per 100g,
BelVita Breakfast Biscuits Soft Bakes Chocolate Filled 5 Pack,BelVita Breakfast Biscuits Soft Bak…5 x 50g,£1.75,70p per 100g,"Offer price £1.75, was £2.75"
BelVita Breakfast Biscuits Soft Bakes Golden Grain 5 Pack,BelVita Breakfast Biscuits Soft B…5 x 50g,£2.50,£1.00 per 100g,
BelVita Breakfast Biscuits Soft Bakes Red Berries 5 Pack,BelVita Breakfast Biscuits Soft…5 x 50g,£2.50,£1.00 per 100g,
BelVita Breakfast Biscuits Soft Bakes Strawberry Filled 5 Pack,BelVita Breakfast Biscuits Soft Bak…5 x 50g,£1.75,70p per 100g,"Offer price £1.75, was £2.75"
Belvita Breakfast Soft Bakes Blueberry 5 Pack,Belvita Breakfast Soft Bakes Blueberry 5 Pack250g,£2.50,£1.00 per 100g,
Belvita Choc Chip Reduced Sugar Biscuits,Belvita Choc Chip Reduced Sugar Biscuits225g,£1.25,55.6p per 100g,"Offer price £1.25, was £2"
Belvita Fruit Crunch Apple & Pear Multigrain,Belvita Fruit Crunch Apple & Pear Multigrain6 x 225g,£1.75,13p per 100g,"Offer price £1.75, was £3"
Belvita Fruit Crunch Raisin & Currant,Belvita Fruit Crunch Raisin & Currant6 x 225g,£1.75,13p per 100g,"Offer price £1.75, was £3"
Belvita Soft Bakes Apricot Filled ,Belvita Soft Bakes Apricot Filled 5 x 50g,£1.75,70p per 100g,"Offer price £1.75, was £2.50"
Ben's Original Basmati Microwave Rice,Ben's Original Basmati Microwave Rice220g,£1,45.5p per 100g,
Ben's Original Boil-In-Bag Long Grain Rice 8 Bags,Ben's Original Boil-In-Bag Long Grain Rice 8 Bags500g,£3.15,63p per 100g,
Ben's Original Boil-In-Bag Wholegrain Rice 4 Bags,Ben's Original Boil-In-Bag Wholegrain Rice 4 Bags500g,£2.85,57p per 100g,
Ben's Original Brown Basmati Microwave Rice,Ben's Original Brown Basmati Microwave Rice250g,£1,40p per 100g,
Ben's Original Cajun Spiced Rice ,Ben's Original Cajun Spiced Rice 250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Caribbean Microwave Rice,Ben's Original Caribbean Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Chinese Style Microwave Rice,Ben's Original Chinese Style Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Egg Fried Microwave Rice,Ben's Original Egg Fried Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Golden Vegetable Microwave Rice,Ben's Original Golden Vegetable Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Hot Chilli Con Carne Sauce,Ben's Original Hot Chilli Con Carne Sauce450g,£1.99,44.2p per 100g,Buy 2 for £3
Bens Original Katsu Curry Inspired Microwave Rice,Bens Original Katsu Curry Inspired Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Bens Original Korean BBQ Inspired Microwave Rice,Bens Original Korean BBQ Inspired Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Korma Sauce,Ben's Original Korma Sauce450g,£1.99,44.2p per 100g,Buy 2 for £3
Ben's Original Long Grain Microwave Rice,Ben's Original Long Grain Microwave Rice220g,£1,45.5p per 100g,
Ben's Original Long Grain Rice,Ben's Original Long Grain Rice1kg,£5.25,52.5p per 100g,
Ben's Original Mediterranean Vegetable Microwave Rice ,Ben's Original Mediterranean Ve…250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Medium Curry Sauce ,Ben's Original Medium Curry Sauce 440g,£1.99,45.2p per 100g,Buy 2 for £3
Ben's Original Mexican Style Microwave Rice,Ben's Original Mexican Style Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Middle Eastern Inspired Rice,Ben's Original Middle Eastern Inspired Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Mixed Pepper Microwave Rice,Ben's Original Mixed Pepper Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Mushroom  Microwave Rice,Ben's Original Mushroom  Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original One Pan Creations Indian Biryani,Ben's Original One Pan Creations Indian Biryani250g,£1.99,79.6p per 100g,
Ben's Original One Pan Creations Indonesian Nasi Goreng,Ben's Original One Pan Creation…250g,£1.99,79.6p per 100g,
Ben's Original One Pan Creations Spanish Paella,Ben's Original One Pan Creations Spanish Paella250g,£1.99,79.6p per 100g,
Ben's Original One Pan Creations Szechuan Fried Rice Style,Ben's Original One Pan Creations…250g,£1.99,79.6p per 100g,
Ben's Original Peri Peri Microwave Rice,Ben's Original Peri Peri Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Pilau Microwave Rice,Ben's Original Pilau Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Roasted Garlic Microwave Rice ,Ben's Original Roasted Garlic Microwave Rice 250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Sauce for Chiili Con Carne,Ben's Original Sauce for Chiili Con Carne450g,£1.99,44.2p per 100g,Buy 2 for £3
Ben's Original Sauce For Lemon Chicken,Ben's Original Sauce For Lemon Chicken450g,£1.99,44.2p per 100g,Buy 2 for £3
Ben's Original Savoury Chicken Flavour Microwave Rice ,Ben's Original Savoury Chicken…250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Simply Basmati Microwave Rice,Ben's Original Simply Basmati Microwave Rice250g,£1,40p per 100g,
Ben's Original Smokey Bbq Microwave Rice ,Ben's Original Smokey Bbq Microwave Rice 250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Special Fried Microwave Rice ,Ben's Original Special Fried Microwave Rice 250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Spicy Chilli Microwave Rice ,Ben's Original Spicy Chilli Microwave Rice 250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Spicy Mexican Microwave Rice,Ben's Original Spicy Mexican Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Spicy Mexican Wholegrain Microwave Rice,Ben's Original Spicy Mexican Wh…250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Sweet & Sour Sauce,Ben's Original Sweet & Sour Sauce450g,£1.99,44.2p per 100g,Buy 2 for £3
Ben's Original Sweet & Sour Sauce ,Ben's Original Sweet & Sour Sauce 675g,£2.69,39.9p per 100g,
Ben's Original Thai Sweet Chilli Microwave Rice,Ben's Original Thai Sweet Chilli Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Vegetable Pilau Microwave Rice,Ben's Original Vegetable Pilau Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Wholegrain Brown Basmati Microwave Rice,Ben's Original Wholegrain Brown…220g,£1,45.5p per 100g,
Bens Original Wholegrain Egg Fried Microwave Rice,Bens Original Wholegrain Egg Fried Microwave Rice250g,£1.39,55.6p per 100g,Buy 2 for £2.50
Ben's Original Wholegrain Microwave Rice,Ben's Original Wholegrain Microwave Rice220g,£1,45.5p per 100g,
Ben's Original Wholegrain Rice ,Ben's Original Wholegrain Rice 500g,£2.85,57p per 100g,
Ben's Plant Powered Chilli Non Carne,Ben's Plant Powered Chilli Non Carne285g,£2.50,87.7p per 100g,
Ben's Plant Powered Spicy Lentil Stew,Ben's Plant Powered Spicy Lentil Stew285g,£2.50,87.7p per 100g,
Ben's Plant Powered Tikka Masala Sweet Potato & Chickpea Sauce,Ben's Plant Powered Tikka Masala Sw…285g,£2.50,87.7p per 100g,
Better You Boost B12 Oral Spray,Better You Boost B12 Oral Spray25ml,£11.95,£47.80 per 100ml,
Betty Crocker Blueberry Muffin Mix,Betty Crocker Blueberry Muffin Mix335g,£2.99,£8.93 per kg,Buy 2 for £5
Betty Crocker Chocolate Chip Cookie Mix,Betty Crocker Chocolate Chip Cookie Mix200g,£1.99,99.5p per 100g,
Betty Crocker Chocolate Fudge Brownie Mix,Betty Crocker Chocolate Fudge Brownie Mix415g,£2.99,72p per 100g,Buy 2 for £5
Betty Crocker Chocolate Fudge Icing,Betty Crocker Chocolate Fudge Icing400g,£2.99,74.8p per 100g,Buy 2 for £5
Betty Crocker Classic Coffee Icing,Betty Crocker Classic Coffee Icing400g,£2.99,£7.48 per kg,Buy 2 for £5
Betty Crocker Cream Cheese Style Icing,Betty Crocker Cream Cheese Style Icing400g,£2.99,74.8p per 100g,Buy 2 for £5
Betty Crocker Dark Chocolate Banana Bread Muffin Mix,Betty Crocker Dark Chocolate…320g,£3,93.8p per 100g,Buy 2 for £5
Betty Crocker Devil's Food Chocolate Cake Mix,Betty Crocker Devil's Food Chocolate Cake Mix425g,£2.99,70.4p per 100g,Buy 2 for £5
Betty Crocker Gluten Free Chocolate Fudge Brownie Mix,Betty Crocker Gluten Free Cho…415g,£3.09,74.5p per 100g,
Betty Crocker Lemon Icing,Betty Crocker Lemon Icing400g,£2.99,£7.48 per kg,Buy 2 for £5
Betty Crocker Milk Chocolate Icing,Betty Crocker Milk Chocolate Icing400g,£2.99,£7.48 per kg,Buy 2 for £5
Betty Crocker Moreish Carrot Cake Mix,Betty Crocker Moreish Carrot Cake Mix425g,£2.99,70.4p per 100g,Buy 2 for £5
Betty Crocker Oats & Dark Chocolate Chip Cookie Mix,Betty Crocker Oats & Dark Chocolate Chip Cookie Mix250g,£3,£1.20 per 100g,Buy 2 for £5
Betty Crocker Rainbow Chip Cake Mix,Betty Crocker Rainbow Chip Cake Mix425g,£2.99,70.4p per 100g,Buy 2 for £5
Betty Crocker Red Velvet Chocolate Cake Mix,Betty Crocker Red Velvet Chocolate Cake Mix425g,£2.99,70.4p per 100g,Buy 2 for £5
Betty Crocker Rich Coffee Cake Mix,Betty Crocker Rich Coffee Cake Mix425g,£2.99,£7.04 per kg,Buy 2 for £5
Betty Crocker Tempting Chocolate Cake Mix,Betty Crocker Tempting Chocolate Cake Mix425g,£2.99,£7.04 per kg,Buy 2 for £5
Betty Crocker Triple Chocolate Chunk Brownie Mix,Betty Crocker Triple Chocol…415g,£2.99,72p per 100g,Buy 2 for £5
Betty Crocker Vanilla Buttercream Style Icing,Betty Crocker Vanilla Buttercream Style Icing400g,£2.99,74.8p per 100g,Buy 2 for £5
Betty Crocker Velvety Vanilla Cake Mix,Betty Crocker Velvety Vanilla Cake Mix425g,£2.99,70.4p per 100g,Buy 2 for £5
Betty Crocker Zesty Lemon Cake Mix,Betty Crocker Zesty Lemon Cake Mix425g,£2.99,£7.04 per kg,Buy 2 for £5
Billington's Dark Brown Soft Sugar     ,Billington's Dark Brown Soft Sugar     500g,£2.15,£4.30 per kg,
Billington's Dark Muscovado Natural Unrefined Cane Sugar,Billington's Dark Muscovado Nat…500g,£1.60,£3.20 per kg,"Offer price £1.60, was £1.99"
Billington's Demerara Sugar   ,Billington's Demerara Sugar   1kg,£3.15,£3.15 per kg,
Billington's Demerara Sugar,Billington's Demerara Sugar500g,£1.85,£3.70 per kg,
Billington's Demerara Sugar Cubes ,Billington's Demerara Sugar Cubes 500g,£2.25,£4.50 per kg,
Billington's Golden Caster Sugar,Billington's Golden Caster Sugar1kg,£2.40,£2.40 per kg,"Offer price £2.40, was £2.85"
Billington's Golden Caster Sugar ,Billington's Golden Caster Sugar 500g,£2.15,£4.30 per kg,
Billington's Light Brown Soft Sugar ,Billington's Light Brown Soft Sugar 500g,£2.15,£4.30 per kg,
Billington's Light Muscovado Natural Unrefined Cane Sugar,Billington's Light Muscovado Natu…500g,£1.60,£3.20 per kg,"Offer price £1.60, was £1.99"
Billington's Natural Golden Granulated Sugar,Billington's Natural Golden Granulated Sugar1kg,£2.55,£2.55 per kg,
Bio-Synergy Chocolate Skinny Protein Powder,Bio-Synergy Chocolate Skinny Protein Powder700g,£36.99,£5.28 per 100g,
Bioglan Beauty Collagen Effervescent,Bioglan Beauty Collagen Effervescent20 per pack,£8.99,45p each,
Bioglan Beauty Collagen Gummies,Bioglan Beauty Collagen Gummies60 per pack,£18.99,31.6p each,
Bioglan Beauty Collagen Powder,Bioglan Beauty Collagen Powder151g,£29.99,£19.86 per 100g,
Bioglan Beauty Collagen Tablets,Bioglan Beauty Collagen Tablets90 per pack,£22.99,25.5p each,
Bioglan Vitagummies Vitamin D3 ,Bioglan Vitagummies Vitamin D3 60 per pack,£9.99,16.7p each,
Biona Brown Lentil Curry Organic,Biona Brown Lentil Curry Organic400g,£1.95,48.8p per 100g,
Biona Organic Agave Light Syrup,Biona Organic Agave Light Syrup250ml,£3.50,£1.40 per 100ml,
Biona Organic Black Beans in Water No Added Salt or Sugar (400g),Biona Organic Black Beans in Water No…240g,£1.59,£6.63 per kg,
Biona Organic Black Chick Peas,Biona Organic Black Chick Peas400g,£1.59,£3.98 per kg,
Biona Organic Chilli Con Quinoa,Biona Organic Chilli Con Quinoa400g,£3.29,82.3p per 100g,
Biona Organic Date Syrup ,Biona Organic Date Syrup 350g,£3.70,£1.06 per 100g,
Biona Organic Jackfruit Stew,Biona Organic Jackfruit Stew400g,£3.69,92.3p per 100g,
Biona Organic Kimchi,Biona Organic Kimchi350g,£4,£1.14 per 100g,
Biona Organic Lentils Vert ,Biona Organic Lentils Vert 400g,£1.59,£3.98 per kg,
Biona Organic Sauerkraut ,Biona Organic Sauerkraut 360g,£2,55.6p per 100g,
Biona Organic Seitan Pieces,Biona Organic Seitan Pieces350g,£3.50,£1.00 per 100g,
Biona Organic Tempeh ,Biona Organic Tempeh 400g,£3,75p per 100g,
Biona Peanut Butter,Biona Peanut Butter250g,£3,£1.20 per 100g,
Biona Spelt Fusilli Wholegrain,Biona Spelt Fusilli Wholegrain500g,£2.50,50p per 100g,
Biona Spelt Spaghetti Wholegrain,Biona Spelt Spaghetti Wholegrain500g,£2.50,50p per 100g,
Birds Custard Powder,Birds Custard Powder350g,£1.75,50p per 100g,"Offer price £1.75, was £1.99"
Birds Eye Chillies ,Birds Eye Chillies 11g,£2.15,£1.95 per 10g,Buy 2 for £3.30
Birds Instant Custard 3 PK,Birds Instant Custard 3 PK225g,£1.99,88.4p per 100g,
Bird's Strawberry Trifle Flavour Mix,Bird's Strawberry Trifle Flavour Mix141g,£2,£1.42 per 100g,"Offer price £2, was £2.39"
Bisto Best Beef Gravy ,Bisto Best Beef Gravy 390g,£4.99,£1.28 per 100g,
Bisto Best Beef Gravy 25% Less Salt,Bisto Best Beef Gravy 25% Less Salt390g,£4.99,£1.28 per 100g,
Bisto Best Beef Gravy Granules,Bisto Best Beef Gravy Granules230g,£3,£1.30 per 100g,
