name,Price Per Unit,Price Per Measure,Promotion
Cathedral City Lighter Cheese,Cathedral City Lighter Cheese550g,£4.50,£8.18 per kg,
Cathedral City Lighter Extra Mature,Cathedral City Lighter Extra Mature350g,£3.99,£1.14 per 100g,
Cathedral City Lighter Mature Cheese,Cathedral City Lighter Mature Cheese350g,£3.99,£11.40 per kg,
Cathedral City Mature Cheese,Cathedral City Mature Cheese350g,£3.99,£11.40 per kg,
Cathedral City Mature Cheese,Cathedral City Mature Cheese550g,£4.50,£8.18 per kg,
Cathedral City Mild Cheese,Cathedral City Mild Cheese350g,£3.99,£11.40 per kg,
Cathedral City Mini Mature Cheeses,Cathedral City Mini Mature Cheeses6 x 20g,£1.99,£16.58 per kg,
Cathedral City Minis Lighter Cheeses,Cathedral City Minis Lighter Cheeses6 x 20g,£1.99,£16.58 per kg,
Cathedral City Vintage Cheese,Cathedral City Vintage Cheese300g,£3.99,£13.30 per kg,
Cauldron Falafel Bites With Harissa Centre ,Cauldron Falafel Bites With Harissa Centre 300g,£3.75,£12.50 per kg,
Cauldron Vegan Lincolnshire Sausages,Cauldron Vegan Lincolnshire Sausages276g,£2.75,99.6p per 100g,
Cauldron Vegan Middle Eastern Falafels,Cauldron Vegan Middle Eastern Falafels200g,£2.49,£12.45 per kg,
Cauldron Vegan Organic Marinated Tofu,Cauldron Vegan Organic Marinated Tofu160g,£2.75,£17.19 per kg,
Cauldron Vegan Organic Tofu,Cauldron Vegan Organic Tofu396g,£2.75,£6.94 per kg,
Cawston Press Terrific Tomato,Cawston Press Terrific Tomato1L,£2.90,£2.90 per litre,
Charlie Bigham's Chicken Jalfrezi & Pilau Rice,Charlie Bigham's Chicken Jalfrezi & Pilau Rice845g,£9.49,£1.12 per 100g,
Charlie Bighams Chicken Tikka Masala,Charlie Bighams Chicken Tikka Masala805g,£9.49,£1.18 per 100g,
Charlie Bigham's Chilli Con Carne & Mexican Rice,Charlie Bigham's Chilli Con Carne & Mexican Rice840g,£9.49,£11.30 per kg,
Charlie Bighams Fish Pie,Charlie Bighams Fish Pie340g,£5.99,£1.76 per 100g,
Charlie Bigham's Fish Pie,Charlie Bigham's Fish Pie655g,£9.49,£1.45 per 100g,
Charlie Bighams Lasagne,Charlie Bighams Lasagne355g,£5.99,£1.69 per 100g,
Charlie Bighams Lasagne,Charlie Bighams Lasagne690g,£8.95,£1.30 per 100g,
Charlie Bighams Macaroni Cheese,Charlie Bighams Macaroni Cheese340g,£5.99,£1.76 per 100g,
Charlie Bigham's Macaroni Cheese,Charlie Bigham's Macaroni Cheese670g,£9.49,£1.42 per 100g,
Charlie Bigham's Meatballs Al Forno,Charlie Bigham's Meatballs Al Forno650g,£9.49,£14.60 per kg,
Charlie Bigham's Spanish Chicken & Potato,Charlie Bigham's Spanish Chicken & Potato775g,£9.49,£1.22 per 100g,
Charlie Bigham's Thai Green Chicken Curry with Rice,Charlie Bigham's Thai Green C…805g,£9.49,£1.18 per 100g,
Charlie Bighams Thai Red Chicken Curry,Charlie Bighams Thai Red Chicken Curry835g,£9.49,£1.14 per 100g,
Chocomel ,Chocomel 250ml,£1.70,£6.80 per litre,
Chocomel Chocolate Milk ,Chocomel Chocolate Milk 1L,£2.25,£2.25 per litre,"Offer price £2.25, was £2.99"
Chovi Allioli Garlic Dip,Chovi Allioli Garlic Dip180ml,£1.50,83.3p per 100ml,
Chuckle Large Free Range Eggs For Farmers,Chuckle Large Free Range Eggs For Farmers12 per pack,£2.99,24.9p each,
Clarence Court Assorted Cotswold Legbar Eggs 6 pack,Clarence Court Assorted Cotsw…6 per pack,£2.69,44.8p each,
Clarence Court Braddock Whites Free Range Duck Eggs 6 pack,Clarence Court Braddock Whites Fr…6 per pack,£3,50p each,
Clarence Court Burford Browns Free range Eggs 10 pack ,Clarence Court Burford Browns F…10 per pack,£4.50,45p each,
Clarence Court Burford Browns Large Free Range Eggs 6 pack,Clarence Court Burford Browns Lar…6 per pack,£3.50,58.3p each,
Clover Light Spread,Clover Light Spread500g,£1.80,£3.60 per kg,"Offer price £1.80, was £2.39"
Clover Spread,Clover Spread500g,£1.80,£3.60 per kg,"Offer price £1.80, was £2.39"
Clover Spread,Clover Spread1kg,£3.99,£3.99 per kg,
Coco Cabana Pure Coconut Water,Coco Cabana Pure Coconut Water1L,£2,20p per 100ml,
Collective Peach & Apricot Suckies Yogurt Pouches,Collective Peach & Apricot Suckies Yogurt Pouches6 x 90g,£3.89,72p per 100g,
Copella Apple & Elderflower Juice ,Copella Apple & Elderflower Juice 1.35L,£3.75,27.8p per 100ml,
Copella Cloudy Apple Juice,Copella Cloudy Apple Juice1.35L,£3.75,27.8p per 100ml,
Country Life British  Lighter Spreadable,Country Life British  Lighter Spreadable500g,£3.49,£6.98 per kg,
Country Life British Salted Butter,Country Life British Salted Butter250g,£2,£8.00 per kg,
Country Life British Spreadable,Country Life British Spreadable500g,£3.49,£6.98 per kg,
Country Life British Spreadable ,Country Life British Spreadable 750g,£4.99,£6.65 per kg,
Country Life Unsalted British Butter,Country Life Unsalted British Butter250g,£2,£8.00 per kg,"Offer price £2, was £2.49"
Covent Garden Carrot And Coriander,Covent Garden Carrot And Coriander560g,£2.20,39.3p per 100g,
Covent Garden Clas/Chicken,Covent Garden Clas/Chicken560g,£2.20,39.3p per 100g,
Covent Garden Lentil And Bacon,Covent Garden Lentil And Bacon560g,£2.20,39.3p per 100g,
Covent Garden Potato & Leek Soup,Covent Garden Potato & Leek Soup560g,£2.20,£3.93 per kg,
Covent Garden Spinach  & Butternut Squash Soup,Covent Garden Spinach  & Butternut Squash Soup560g,£2.20,£3.93 per kg,
Covent Garden Tomato And Basil Soup,Covent Garden Tomato And Basil Soup560g,£2.20,39.3p per 100g,
Covent Garden Vegetable ,Covent Garden Vegetable 560g,£2.20,39.3p per 100g,
Cravendale Semi Skimmed Milk,Cravendale Semi Skimmed Milk2L,£2.69,£1.35 per litre,Buy 2 for £4
Cravendale Semi Skimmed Milk,Cravendale Semi Skimmed Milk1L,£1.99,£1.99 per litre,
Cravendale Skimmed Milk,Cravendale Skimmed Milk2L,£2.69,£1.35 per litre,Buy 2 for £4
Cravendale Whole Milk,Cravendale Whole Milk2L,£2.69,£1.35 per litre,Buy 2 for £4
Cravendale Whole Milk,Cravendale Whole Milk1L,£1.99,£1.99 per litre,
Crisp 'N' Dry Solid White Vegetable  Oil,Crisp 'N' Dry Solid White Vegetable  Oil250g,£1.39,£5.56 per kg,
Crosta & Mollica Buffalo Mozzarella & Tomato Mini Pizza,Crosta & Mollica Buffalo Mozzar…154g,£2.30,£14.94 per kg,
Crosta & Mollica Ready To Top Pizza Base With Tomato Sauce,Crosta & Mollica Ready To Top Piz…270g,£2.35,£8.70 per kg,
Crosta & Mollica Spianata Salami  Tomato & Mozzarella Mini Pizza,Crosta & Mollica Spianata Salami  Tom…160g,£2.30,£14.38 per kg,
Crusha Strawberry No Added Sugar Milkshake Mix,Crusha Strawberry No Adde…500ml,£1.79,35.8p per 100ml,
Cully & Sully Chicken And Vegetable Soup ,Cully & Sully Chicken And Vegetable Soup 400g,£1.99,49.8p per 100g,
Cully & Sully Creamy Tomato & Basil Soup ,Cully & Sully Creamy Tomato & Basil Soup 400g,£1.99,49.8p per 100g,
Cully & Sully Smoked Salmon & Haddock Chowder,Cully & Sully Smoked Salm…400g,£1.99,49.8p per 100g,
Cypriot Halloumi,Cypriot Halloumi200g,£2.69,£1.35 per 100g,
Daim Cheesecakes,Daim Cheesecakes2 x 85g,£3.30,£1.94 per 100g,
Dairylea Cheese 16 Triangles,Dairylea Cheese 16 Triangles250g,£2.69,£10.76 per kg,
Dairylea Cheese 8 Triangles ,Dairylea Cheese 8 Triangles 125g,£1.25,£10.00 per kg,"Offer price £1.25, was £1.65"
Dairylea Cheese Spread,Dairylea Cheese Spread270g,£2.15,£7.96 per kg,
Dairylea Dunkers Bbq Cheese Snack,Dairylea Dunkers Bbq Cheese Snack4 x 41g,£1.75,£10.67 per kg,
Dairylea Dunkers Breadsticks Cheese Snack,Dairylea Dunkers Breadsticks Cheese Snack4 x 43g,£1.75,£10.17 per kg,
Dairylea Dunkers Jumbo Tubes Cheese Snack,Dairylea Dunkers Jumbo Tubes Cheese Snack4 x 41g,£1.75,£10.67 per kg,
Dairylea Dunkers Jumbo Tubes Cheese Snack,Dairylea Dunkers Jumbo Tubes Cheese Snack6 x 41g,£3.29,£13.37 per kg,
Dairylea Dunkers Nachos Cheese Snack,Dairylea Dunkers Nachos Cheese Snack4 x 43g,£1.75,£10.17 per kg,
Dairylea Dunkers Nachos Cheese Snack,Dairylea Dunkers Nachos Cheese Snack6 x 43g,£3.29,£12.75 per kg,
Dairylea Dunkers Ritz Cheese Snack,Dairylea Dunkers Ritz Cheese Snack4 x 43g,£1.75,£10.17 per kg,
Dairylea Dunkers Ritz Cheese Snack,Dairylea Dunkers Ritz Cheese Snack6 x 43g,£3.29,£12.75 per kg,
Dairylea Filled Crackers,Dairylea Filled Crackers5 x 19.28g,£2.29,£2.38 per 100g,
Dairylea Light Cheese 8 Triangles ,Dairylea Light Cheese 8 Triangles 125g,£1.25,£10.00 per kg,"Offer price £1.25, was £1.65"
Dairylea Lunchables Chicken 'N' Cheese,Dairylea Lunchables Chicken 'N' Cheese68.3g,£1.25,£18.30 per kg,
Dairylea Lunchables Ham 'N' Cheese,Dairylea Lunchables Ham 'N' Cheese74.1g,£1.25,£16.87 per kg,
Dairylea Slices 18's Regular,Dairylea Slices 18's Regular369g,£2.79,75.6p per 100g,
Dairylea Slices 8's Light,Dairylea Slices 8's Light164g,£1.25,76.3p per 100g,"Offer price £1.25, was £1.49"
Dairylea Slices 8's Regular,Dairylea Slices 8's Regular164g,£1.25,76.3p per 100g,"Offer price £1.25, was £1.49"
Dairylea Snackers With Cadbury Dairy Milk Giant Buttons,Dairylea Snackers With Cadbury…64.2g,£1.25,£19.47 per kg,
Dairylea Snackers With Cadbury Mini Fingers,Dairylea Snackers With Cadbury Mini Fingers67.5g,£1.25,£18.52 per kg,
Dairylea Snackers With Mini Oreos,Dairylea Snackers With Mini Oreos66.1g,£1.25,£18.91 per kg,
Dairylea Spread Regular,Dairylea Spread Regular145g,£1.25,86.4p per 100g,"Offer price £1.25, was £1.65"
Dairylea Strip Cheese ,Dairylea Strip Cheese 8 x 21g,£2.25,£13.39 per kg,
Davidstow Classic Cornish Mature Cheese,Davidstow Classic Cornish Mature Cheese350g,£3.75,£10.71 per kg,"Offer price £3.75, was £4.39"
Davidstow Crackler Cornish Extra Mature Cheese,Davidstow Crackler Cornis…320g,£3.75,£11.72 per kg,"Offer price £3.75, was £4.39"
Delamere Dairy Sterilised Semi Skimmed Milk,Delamere Dairy Sterilised Semi Skimmed Milk1L,£1.19,£1.19 per litre,
Delamere Dairy Sterilised Skimmed Milk,Delamere Dairy Sterilised Skimmed Milk1L,£1.19,£1.19 per litre,
Delamere Dairy Sterilised Whole Milk,Delamere Dairy Sterilised Whole Milk1L,£1.19,£1.19 per litre,
Delamere Goats Butter,Delamere Goats Butter250g,£2,£8.00 per kg,
Delamere Plain Goat's Yogurt,Delamere Plain Goat's Yogurt450g,£2,44.4p per 100g,
Deli Italia Ricotta & Spinach Tortelloni Gluten Free,Deli Italia Ricotta & Spinach…250g,£3.90,£15.60 per kg,
Del Monte Mango Chunks,Del Monte Mango Chunks90g,£1.25,£1.39 per 100g,Food To Go Meal Deal for £3.50
Del Monte Melon & Grape,Del Monte Melon & Grape110g,£1.25,£1.14 per 100g,Food To Go Meal Deal for £3.50
Del Monte Pineapple Chunks,Del Monte Pineapple Chunks110g,£1.25,£1.14 per 100g,Food To Go Meal Deal for £3.50
Dessert Company Chocolate Eclairs,Dessert Company Chocolate Eclairs2 per pack,£2,£1.00 each,
Dessert Company Strawberry Eclairs,Dessert Company Strawberry Eclairs2 per pack,£2,£1.00 each,
Dickinson & Morris Mini 4 Pork Pies ,Dickinson & Morris Mini 4 Pork Pies 200g,£2.99,£1.50 per 100g,
Diet Coke,Diet Coke330ml,95p,28.8p per 100ml,Food To Go Meal Deal for £3.50
Don Simon Lemon & Raspberry Juice Drink,Don Simon Lemon & Raspberry Juice Drink1.5L,£1.25,8.3p per 100ml,
Don Simon Mango & Passion Fruit,Don Simon Mango & Passion Fruit1.5L,£1.25,83.3p per litre,
Don Simon Pineapple & Coconut,Don Simon Pineapple & Coconut1.5L,£1.25,83.3p per litre,
Dragonfly Marinated Organic Tofu,Dragonfly Marinated Organic Tofu200g,£2.50,£1.25 per 100g,
Dragonfly Super Firm Fresh Organic Tofu,Dragonfly Super Firm Fresh Organic Tofu300g,£1.25,41.7p per 100g,"Offer price £1.25, was £2"
Eatlean Cheese ,Eatlean Cheese 200g,£2.75,£13.75 per kg,
Eatlean Grated Cheese ,Eatlean Grated Cheese 180g,£2,£11.11 per kg,
Elmlea Double Alternative To Cream,Elmlea Double Alternative To Cream270ml,£1.25,46.3p per 100ml,"Offer price £1.25, was £1.65"
Elmlea Double Light Alternative To Cream,Elmlea Double Light Alternative To Cream270ml,£1.25,46.3p per 100ml,"Offer price £1.25, was £1.65"
Elmlea Plant Alternative To Dairy Cream Double,Elmlea Plant Alternative To Dairy Cream Double250ml,£1.49,59.6p per 100ml,
Elmlea Single Alternative To Cream,Elmlea Single Alternative To Cream270ml,£1.25,46.3p per 100ml,"Offer price £1.25, was £1.65"
Elmlea Single Light Alternative To Cream,Elmlea Single Light Alternative To Cream270ml,£1.25,46.3p per 100ml,"Offer price £1.25, was £1.65"
Elpozo Chorizo ,Elpozo Chorizo 70g,£1.25,£1.79 per 100g,
Elpozo Chorizo Ring,Elpozo Chorizo Ring200g,£2.99,£1.50 per 100g,
Elpozo Continental Meat Platter,Elpozo Continental Meat Platter240g,£4,£1.67 per 100g,
Elpozo Iberico Selection,Elpozo Iberico Selection75g,£2.50,£3.33 per 100g,
Elpozo Spanish Selection,Elpozo Spanish Selection100g,£2.25,£2.25 per 100g,
Elpozo Spanish Tapas Platter With Cheese,Elpozo Spanish Tapas Platter With Cheese160g,£3.50,£2.19 per 100g,
Elpozo Spicy Chorizo Ring,Elpozo Spicy Chorizo Ring200g,£2.99,£1.50 per 100g,
Emmi Caffe Latte Cappuccino,Emmi Caffe Latte Cappuccino230ml,£1.25,£5.43 per litre,"Offer price £1.25, was £1.85"
Emmi Caffe Latte Skinny,Emmi Caffe Latte Skinny230ml,£1.25,£5.43 per litre,"Offer price £1.25, was £1.85"
English Cheesecake Company Lemon & Mascarpone Cheesecake,English Cheesecake Company Lemo…214g,£3.50,£1.64 per 100g,
English Cheesecake Company Lotus Biscoff Cheesecake,English Cheesecake Company Lo…214g,£3.50,£1.64 per 100g,
English Cheesecake Company Salted Caramel & Blondie Cheesecake,English Cheesecake Company Salted C…214g,£3.50,£1.64 per 100g,
Fage Fruits Mango & Passion Fruit Thick & Smooth Yoghurt,Fage Fruits Mango & Passion Fru…380g,£2.50,65.8p per 100g,
Fage Fruits Strawberry Thick & Smooth Yoghurt,Fage Fruits Strawberry Thick & Smooth Yoghurt380g,£2.50,65.8p per 100g,
Fage Total 0% Fat Split Pot Honey Strained Yoghurt ,Fage Total 0% Fat Split Pot H…150g,£1.35,90p per 100g,Buy 3 for £2.50
Fage Total 0% Fat Split Pot Strawberry Strained Yoghurt,Fage Total 0% Fat Split Pot Str…150g,£1.35,90p per 100g,Buy 3 for £2.50
Fage Total 0% Fat Strained Yoghurt,Fage Total 0% Fat Strained Yoghurt150g,£1.49,99.3p per 100g,
Fage Total 0% Fat Strained Yoghurt ,Fage Total 0% Fat Strained Yoghurt 450g,£3.49,77.6p per 100g,
Fage Total 0% Fat Strained Yoghurt,Fage Total 0% Fat Strained Yoghurt950g,£4.50,47.4p per 100g,"Offer price £4.50, was £5.49"
Fage Total 5% Fat Strained Yoghurt ,Fage Total 5% Fat Strained Yoghurt 450g,£3.49,77.6p per 100g,
Fage Total 5% Fat Strained Yoghurt ,Fage Total 5% Fat Strained Yoghurt 950g,£4.50,47.4p per 100g,"Offer price £4.50, was £5.49"
Flora 100% Natural Dairy Free Spread,Flora 100% Natural Dairy Free Spread1kg,£3.50,£3.50 per kg,
Flora 100% Natural Dairy Free Spread,Flora 100% Natural Dairy Free Spread450g,£2.25,£5.00 per kg,
Flora Buttery,Flora Buttery250g,£1,40p per 100g,"Offer price £1, was £1.50"
Flora Buttery Spread,Flora Buttery Spread1kg,£3.50,£3.50 per kg,
Flora Buttery Spread,Flora Buttery Spread2kg,£5.50,£2.75 per kg,
Flora Buttery Spread,Flora Buttery Spread450g,£2.25,£5.00 per kg,
Flora Lighter,Flora Lighter250g,£1,£4.00 per kg,"Offer price £1, was £1.65"
Flora Lighter Vegan Spread,Flora Lighter Vegan Spread1kg,£3.50,£3.50 per kg,
Flora Lighter Vegan Spread ,Flora Lighter Vegan Spread 450g,£2.25,£5.00 per kg,
Flora Plant B+tter Salted Vegan Alternative to Butter,Flora Plant B+tter Salted Veg…250g,£1,£4.00 per kg,"Offer price £1, was £1.99"
Flora Plant B+tter Unsalted Vegan Alternative to Butter,Flora Plant B+tter Unsalted Veg…250g,£1,£4.00 per kg,"Offer price £1, was £1.99"
Flora Plant Butter Spreadable Vegan Butter Alternative,Flora Plant Butter Spreadable V…450g,£2,44.5p per 100g,"Offer price £2, was £3.49"
Flora ProActiv Buttery Spread,Flora ProActiv Buttery Spread450g,£3.50,£7.78 per kg,
Flora Proactiv Buttery Taste Spread,Flora Proactiv Buttery Taste Spread250g,£1.99,79.6p per 100g,
Flora ProActiv Light Spread,Flora ProActiv Light Spread250g,£1.99,£7.96 per kg,
Flora ProActiv Light Spread,Flora ProActiv Light Spread450g,£3.50,£7.78 per kg,
Flora Proactiv Milk    ,Flora Proactiv Milk    1L,£1.69,£1.69 per litre,
Flora ProActiv Olive Oil Spread,Flora ProActiv Olive Oil Spread450g,£3.50,£7.78 per kg,
For Goodness Shakes Chocolate Protein Drink,For Goodness Shakes Chocolate Protein Drink475ml,£2.29,£4.82 per litre,
For Goodness Shakes Chocolate Recovery Drink,For Goodness Shakes Chocolate Recovery Drink475ml,£2,£4.21 per litre,
For Goodness Shakes Salted Caramel Protein Shake ,For Goodness Shakes Salted…475ml,£2.29,£4.82 per litre,
For Goodness Shakes Strawberry Protein Drink,For Goodness Shakes Strawberry Protein Drink475ml,£2.29,£4.82 per litre,
Fridge Raider Hot & Spicy Multipack,Fridge Raider Hot & Spicy Multipack4 x 40g,£2.50,15.6p per 10g,
Fridge Raider Meat Free Slow Roast,Fridge Raider Meat Free Slow Roast45g,£1.25,£2.78 per 100g,Food To Go Meal Deal for £3.50
Fridge Raiders Slow Roast,Fridge Raiders Slow Roast70g,£1.25,£1.79 per 100g,
Fridge Raiders Slow Roasted Chicken Snack Bites,Fridge Raiders Slow Roast…6 x 22.5g,£2.25,£1.67 per 100g,"Offer price £2.25, was £2.79"
Fridge Raiders Slow Roasted Chicken Snack Bites Grazing Pack,Fridge Raiders Slow Roasted Chicken…165g,£2.50,£1.52 per 100g,
Fridge Raiders Slow Roast Meal Deal,Fridge Raiders Slow Roast Meal Deal45g,£1,£2.22 per 100g,Food To Go Meal Deal for £3.50
Fridge Raiders Southern Style,Fridge Raiders Southern Style60g,£1,£1.67 per 100g,
Fridge Raiders Southern Style Chicken Snack Bites,Fridge Raiders Southern Style Chicken Snack Bites6 x 22.5g,£2.25,£1.67 per 100g,"Offer price £2.25, was £2.79"
Fridge Raiders Southern Style Meal Deal,Fridge Raiders Southern Style Meal Deal45g,£1,£2.22 per 100g,Food To Go Meal Deal for £3.50
Frubes 9 X Strawberry Flavour,Frubes 9 X Strawberry Flavour9 x 37g,£1.50,45p per 100g,"Offer price £1.50, was £2.50"
"Frubes Strawberry, Peach & Red Berry","Frubes Strawberry, Peach & Red Berry9 x 37g",£1.50,45p per 100g,"Offer price £1.50, was £2.50"
Galaxy Smooth Milk Drink No Added Sugar,Galaxy Smooth Milk Drink No Added Sugar400ml,£1.50,£3.75 per litre,
Garden Gourmet  Sensational Mini Fillets,Garden Gourmet  Sensational Mini Fillets190g,£2.75,£1.45 per 100g,
Garden Gourmet Sensational Vegan Burger,Garden Gourmet Sensational Vegan Burger226g,£3,£13.27 per kg,
Garden Gourmet Sensational Vegan Cumberland Sausage,Garden Gourmet Sensational Ve…240g,£2.75,£11.46 per kg,
Geo Adams  Mini Scotch Eggs,Geo Adams  Mini Scotch Eggs12 x 216g,£2.39,9.2p per 100g,Buy 2 for £3.50
Geo Adams Scotch Eggs,Geo Adams Scotch Eggs4 x 452g,£2.99,16.5p per 100g,
Ginsters Cajun Chicken Bake,Ginsters Cajun Chicken Bake117g,£1.49,£1.27 per 100g,
Ginsters Cheddar & Onion Slice,Ginsters Cheddar & Onion Slice170g,£1.25,73.5p per 100g,"Offer price £1.25, was £1.70"
Ginsters Chicken & Bacon Pasty,Ginsters Chicken & Bacon Pasty180g,£1.95,£1.08 per 100g,
Ginsters Chicken & Mushroom Slice,Ginsters Chicken & Mushroom Slice170g,£1.25,73.5p per 100g,"Offer price £1.25, was £1.99"
Ginsters Chicken Tikka Slice ,Ginsters Chicken Tikka Slice 170g,£1.25,73.5p per 100g,"Offer price £1.25, was £1.99"
Ginsters Large Sausage Roll,Ginsters Large Sausage Roll130g,£1.49,£1.15 per 100g,Buy 2 for £2
Ginsters Limited Edition Slice,Ginsters Limited Edition Slice170g,£1.85,£1.09 per 100g,
Ginsters Mac & Cheese Bake,Ginsters Mac & Cheese Bake117g,£1.49,£1.27 per 100g,
Ginsters Original Cornish Pasty   ,Ginsters Original Cornish Pasty   227g,£1.95,85.9p per 100g,
Ginsters Peppered Steak Slice,Ginsters Peppered Steak Slice170g,£1.25,73.5p per 100g,"Offer price £1.25, was £1.99"
Ginsters Philly Cheese Steak Bake,Ginsters Philly Cheese Steak Bake117g,£1.49,£1.27 per 100g,
Ginsters Vegan Bombay Potato Pasty,Ginsters Vegan Bombay Potato Pasty180g,£1.95,£1.08 per 100g,
Glebe Farm Pureoaty Barista Style Oat Milk,Glebe Farm Pureoaty Barista Style Oat Milk1L,£1.50,£1.50 per litre,"Offer price £1.50, was £1.80"
Glebe Farm Pureoaty Rich And Creamy Oat Milk,Glebe Farm Pureoaty Rich And Creamy Oat Milk1L,£1.50,£1.50 per litre,"Offer price £1.50, was £1.85"
Glorious! Tomato & Red Pepper ,Glorious! Tomato & Red Pepper 560g,£2,35.8p per 100g,"Offer price £2, was £2.59"
Glorious Sweet Potato & Coconut Daal ,Glorious Sweet Potato & Coconut Daal 560g,£2,35.8p per 100g,"Offer price £2, was £2.59"
Glorious Thai Carrot Soup ,Glorious Thai Carrot Soup 560g,£2,35.8p per 100g,"Offer price £2, was £2.59"
Glorious Tuscan Chicken Tomato & Grains Soup ,Glorious Tuscan Chicken Tomato & Grains Soup 560g,£2,35.8p per 100g,"Offer price £2, was £2.59"
Godminster Mature Organic Cheddar,Godminster Mature Organic Cheddar200g,£3.25,£1.63 per 100g,
Godminster Mature Organic Cheddar With Black Pepper,Godminster Mature Organic Che…200g,£3.25,£1.63 per 100g,
Gosh! Mediterranean Falafel With Chickpeas & A Hint Of Basil,Gosh! Mediterranean Falafel With Ch…171g,£1.70,99.4p per 100g,
Gosh! Moroccan Spiced Falafel With Red Pepper & Apricot,Gosh! Moroccan Spiced Falafel W…171g,£1.70,99.4p per 100g,
Grahams Gold Smooth,Grahams Gold Smooth1L,£1.65,£1.65 per litre,
Grahams Natural Full Fat Cottage Cheese,Grahams Natural Full Fat Cottage Cheese300g,£1.60,53.3p per 100g,"Offer price £1.60, was £1.85"
Grahams Quark ,Grahams Quark 250g,£1.09,£4.36 per kg,
Granarolo Burrata,Granarolo Burrata125g,£2.59,£2.07 per 100g,"Offer price £2.59, was £2.99"
