name,Price Per Unit,Price Per Measure,Promotion
Morrisons Plant Revolution Meat Free Sausages,Morrisons Plant Revolutio…300g,£1.99,£6.63 per kg,Buy 3 for £5
Morrisons Plant Revolution Vegetable Burger,Morrisons Plant Revolut…454g,£1.99,£4.38 per kg,Buy 3 for £5
Morrisons Pollock Fillets,Morrisons Pollock Fillets690g,£4.75,£6.88 per kg,
Morrisons Pork Loin Joint With Herb Crumb Topping,Morrisons Pork Loin Joint With Herb Crumb Topping550g,£3.50,£6.36 per kg,
Morrisons Potato Bites,Morrisons Potato Bites750g,£1.85,£2.47 per kg,
Morrisons Potato Croquettes,Morrisons Potato Croquettes750g,£1.69,£2.25 per kg,
Morrisons Potato Crunchies With Bacon,Morrisons Potato Crunchies With Bacon550g,£1.89,£3.44 per kg,
Morrisons Potato Lattice,Morrisons Potato Lattice550g,£2.19,£3.98 per kg,
Morrisons Potato Waffles,Morrisons Potato Waffles680g,£1.65,£2.43 per kg,
Morrisons Pub Style 2 Chicken Pies ,Morrisons Pub Style 2 Chicken Pies 440g,£3.30,£7.50 per kg,Save 80p Off Your Next Shop
Morrisons Push Up Lollies,Morrisons Push Up Lollies4 x 70ml,£1.10,39.3p per 100ml,
Morrisons Push Ups 5 Pack,Morrisons Push Ups 5 Pack350ml,£1.35,38.6p per 100ml,
Morrisons Quarter Pound Beef Burger With Cheese,Morrisons Quarter Pound Beef Burger With Cheese454g,£2.95,£6.50 per kg,
Morrisons Raspberries,Morrisons Raspberries300g,£2.75,91.7p per 100g,Buy 2 for £5
Morrisons Raspberry Pavlova,Morrisons Raspberry Pavlova315g,£3.19,£1.01 per 100g,
Morrisons Raspberry Ripple Ice Cream,Morrisons Raspberry Ripple Ice Cream2L,£2.19,11p per 100ml,
Morrisons Ratatouille,Morrisons Ratatouille500g,£1.65,£3.30 per kg,"Offer price £1.65, was £2.19"
Morrisons Raw Peeled King Prawns,Morrisons Raw Peeled King Prawns200g,£3.69,£18.45 per kg,
Morrisons Ready Cooked King Prawns,Morrisons Ready Cooked King Prawns200g,£3.69,£18.45 per kg,
Morrisons Red Sangria Mix,Morrisons Red Sangria Mix300g,99p,33p per 100g,"Offer price 99p, was £2"
Morrisons Roast Chicken Family Pie,Morrisons Roast Chicken Family Pie700g,£3.15,£4.50 per kg,
Morrisons Roasting Parsnips,Morrisons Roasting Parsnips750g,£1.99,£2.65 per kg,
Morrisons Roast Potatoes,Morrisons Roast Potatoes1kg,£1.09,£1.09 per kg,
Morrisons Rocket Ice Lollies,Morrisons Rocket Ice Lollies8 x 58ml,£1.35,29.1p per 100ml,
Morrisons Salted Caramel Amour Ice Cream Sticks ,Morrisons Salted Caramel Amour Ice Cream Sticks 3 x 120ml,£1.45,40.3p per 100ml,
Morrisons Salted Caramel Ice Cream,Morrisons Salted Caramel Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons  Salted Caramel Ice Cream Cones,Morrisons  Salted Caramel Ice Cream Cones440g,£1.35,£3.07 per kg,
Morrisons Sardine Fillets With Spicy Tomato Marinade,Morrisons Sardine Fillets Wit…210g,£4,£19.05 per kg,
Morrisons Sausage & Mash,Morrisons Sausage & Mash400g,£1.69,42.3p per 100g,
Morrisons Savers 15 Yorkshire Puddings,Morrisons Savers 15 Yorkshire Puddings230g,48p,£2.09 per kg,
Morrisons Savers 20 Thick Sausages,Morrisons Savers 20 Thick Sausages1kg,£1.49,£1.49 per kg,
Morrisons Savers 8 British Beef Burgers ,Morrisons Savers 8 British Beef Burgers 397g,£1.56,39.3p per 100g,
Morrisons Savers Beef & Pork Mince,Morrisons Savers Beef & Pork Mince1kg,£4.25,£4.25 per kg,
Morrisons Savers Beef & Pork Mince,Morrisons Savers Beef & Pork Mince1kg,£3.50,£3.50 per kg,
Morrisons Savers Fish Fillets ,Morrisons Savers Fish Fillets 450g,£2.15,47.8p per 100g,
Morrisons Savers Fish Fingers 10 Pack,Morrisons Savers Fish Fingers 10 Pack250g,75p,£3.00 per kg,
Morrisons Savers Frozen Prawns ,Morrisons Savers Frozen Prawns 200g,£2.32,£1.16 per 100g,
Morrisons Savers Ice Lollies,Morrisons Savers Ice Lollies8 x 35ml,85p,30.4p per 100ml,
Morrisons Seabass Fillet With Tomato And Pesto Marinade,Morrisons Seabass Fillet With T…210g,£4,£19.05 per kg,
Morrisons Seabream Fillets With Lemon And Caper Mariande,Morrisons Seabream Fillets With…210g,£4,£19.05 per kg,
Morrisons Seasoned Curly Fries,Morrisons Seasoned Curly Fries600g,£1.89,£3.15 per kg,Burger and Chips Bundle for £4.50
 Morrisons Seasoned Fried Wedges, Morrisons Seasoned Fried Wedges750g,£1.89,£2.52 per kg,
Morrisons Seasoned Sweet Potato Wedges,Morrisons Seasoned Sweet Potato Wedges500g,£2.99,£5.98 per kg,
Morrisons Shepherds Pie ,Morrisons Shepherds Pie 400g,£1.59,£3.98 per kg,
Morrisons Skin On Fries,Morrisons Skin On Fries600g,£1.99,£3.32 per kg,
Morrisons Sliced Green Beans ,Morrisons Sliced Green Beans 1kg,£1.55,£1.55 per kg,
Morrisons Sliced Green Cabbage,Morrisons Sliced Green Cabbage1kg,£2.09,£2.09 per kg,
Morrisons Sliced Leeks,Morrisons Sliced Leeks700g,£1.49,£2.13 per kg,
Morrisons Sliced Mixed Peppers,Morrisons Sliced Mixed Peppers500g,£1.49,£2.98 per kg,
Morrisons Sliced Mushrooms ,Morrisons Sliced Mushrooms 500g,£1.39,£2.78 per kg,
Morrisons Sliced Red Onion,Morrisons Sliced Red Onion650g,£1.99,£3.06 per kg,
Morrisons Southern Fried Chicken Thighs,Morrisons Southern Fried Chicken Thighs750g,£3,£4.00 per kg,
Morrisons Southern Fried Coated Chicken Strips,Morrisons Southern Fried Coated Chicken Strips350g,£3.25,92.9p per 100g,
Morrisons South Indian Veg Curry,Morrisons South Indian Veg Curry400g,£1.99,49.8p per 100g,Buy 3 for £5
Morrisons Spaghetti Bolognese,Morrisons Spaghetti Bolognese400g,£1.69,£4.23 per kg,
Morrisons Steak Cut Chips,Morrisons Steak Cut Chips1.2kg,£1.85,£1.54 per kg,
Morrisons Steak Family Pie,Morrisons Steak Family Pie700g,£3.15,£4.50 per kg,
Morrisons Stir Fry Biryani Vegetables With Rice,Morrisons Stir Fry Biryani Vegetables With Rice500g,£1.95,£3.90 per kg,"Offer price £1.95, was £2.19"
Morrisons Stir Fry Fajita Vegetable Mix ,Morrisons Stir Fry Fajita Vegetable Mix 500g,£1.95,£3.90 per kg,
Morrisons Stir Fry Vegetables,Morrisons Stir Fry Vegetables500g,£1.55,£3.10 per kg,
Morrisons Stonebaked Meat Feast,Morrisons Stonebaked Meat Feast373g,£2.29,£6.14 per kg,
Morrisons Straight Cut Chips,Morrisons Straight Cut Chips1.2kg,£1.85,£1.54 per kg,
Morrisons Strawberries ,Morrisons Strawberries 350g,£2.75,78.6p per 100g,Buy 2 for £5
Morrisons Strawberries & Cream Gateau,Morrisons Strawberries & Cream Gateau630g,£2.99,47.5p per 100g,
Morrisons Strawberry & Banana Smoothie Mix,Morrisons Strawberry & Banana Smoothie Mix500g,£2.75,55p per 100g,Buy 2 for £5
 Morrisons Strawberry & Cream Ice Cream, Morrisons Strawberry & Cream Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons Strawberry Cheesecake,Morrisons Strawberry Cheesecake485g,£2.09,43.1p per 100g,
Morrisons Strawberry Daiquiri Mix,Morrisons Strawberry Daiquiri Mix300g,99p,33p per 100g,"Offer price 99p, was £2"
Morrisons Strawberry Ice Cream Cones,Morrisons Strawberry Ice Cream Cones4 x 110ml,£1.35,30.7p per 100ml,
Morrisons Strawberry Split Ice Lollies,Morrisons Strawberry Split Ice Lollies6 x 70ml,£1.35,32.1p per 100ml,
Morrisons Super Sweet Sweetcorn,Morrisons Super Sweet Sweetcorn1kg,£1.69,£1.69 per kg,
Morrisons Sweet & Sour Battered Chicken,Morrisons Sweet & Sour Battered Chicken400g,£1.69,£4.23 per kg,
Morrisons Sweet Potato Chunks  ,Morrisons Sweet Potato Chunks  600g,£1.79,£2.98 per kg,
Morrisons Sweet Potato Fries ,Morrisons Sweet Potato Fries 500g,£2.99,£5.98 per kg,
Morrisons Takeaway Battered Chicken Chunks,Morrisons Takeaway Battered Chicken Chunks500g,£3.25,£6.50 per kg,
Morrisons Tex Mex Stonebake Pizza,Morrisons Tex Mex Stonebake Pizza380g,£2.29,£6.03 per kg,
 Morrisons The Best 4 Pink Lemonade Lollies, Morrisons The Best 4 Pink Lemonade Lollies4 x 73ml,£2.35,80.5p per 100ml,"Offer price £2.35, was £2.49"
Morrisons The Best 4 Scotch Beef Quarter Pounders,Morrisons The Best 4 Scotch…454g,£3.50,£7.71 per kg,
Morrisons The Best 6 Beef Dripping Yorkshire Puddings,Morrisons The Best 6 Beef Dri…240g,£2.99,£12.46 per kg,
Morrisons The Best Beef Fat Roast Potatoes,Morrisons The Best Beef Fat Roast Potatoes800g,£2.49,£3.11 per kg,
Morrisons The Best British King Scallop Meat,Morrisons The Best British King Scallop Meat250g,£7.50,£30.00 per kg,
Morrisons The Best Cajun Chicken & Sweet Red Peppers Pizza,Morrisons The Best Cajun Chicken…465g,£3.25,£6.99 per kg,Buy 2 for £6
Morrisons The Best Chocolate & Caramel Twin Tarts,Morrisons The Best Chocolat…178g,£2.29,£1.29 per 100g,"Offer price £2.29, was £2.79"
Morrisons The Best Chunky Chips  ,Morrisons The Best Chunky Chips  1.5kg,£3.99,£2.66 per kg,
Morrisons The Best Fries With Rosemary & Sea Salt ,Morrisons The Best Fries With Rosemary & Sea Salt 600g,£1.79,29.8p per 100g,
Morrisons The Best Goats Cheese & Onion  Pizza,Morrisons The Best Goats Cheese & Onion  Pizza420g,£3.25,£7.74 per kg,Buy 2 for £6
Morrisons The Best Ham & Mushroom Pizza,Morrisons The Best Ham & Mushroom Pizza438g,£3.25,£7.42 per kg,Buy 2 for £6
Morrisons The Best Lemon Tart Twin Pack,Morrisons The Best Lemon Tart Twin Pack2 x 89g,£2.29,£1.29 per 100g,"Offer price £2.29, was £2.79"
Morrisons The Best Madagascan Vanilla Ice Cream ,Morrisons The Best Madagasc…500ml,£3.49,69.8p per 100ml,
Morrisons The  Best Margherita & Pesto Pizza,Morrisons The  Best Margherita & Pesto Pizza398g,£3.25,£8.17 per kg,Buy 2 for £6
Morrisons The Best Peeled & Cooked Jumbo King Prawns ,Morrisons The Best Peeled & C…225g,£4.99,£2.22 per 100g,
Morrisons The Best Petit Pois ,Morrisons The Best Petit Pois 500g,£1.35,£2.70 per kg,
Morrisons The Best Pizza Pucks With Sourdough x4,Morrisons The Best Pizza Pucks With Sourdough x4880g,£2.75,31.3p per 100g,
Morrisons The Best Raw Peeled King Prawns,Morrisons The Best Raw Peeled King Prawns225g,£4.69,£20.85 per kg,"Offer price £4.69, was £4.99"
Morrisons The Best Spicy Italian Meats Pizza,Morrisons The Best Spicy Italian Meats Pizza454g,£3.25,£7.16 per kg,Buy 2 for £6
Morrisons The Best Sprouts With Chestnuts & Butter ,Morrisons The Best Sprouts Wi…500g,£2.29,£4.58 per kg,
Morrisons The Best Sticky Toffee Pudding,Morrisons The Best Sticky Toffee Pudding400g,£4.99,£1.25 per 100g,
Morrisons The Best Toffee & Pecan Roulade ,Morrisons The Best Toffee & Pecan Roulade 420g,£4.99,£1.19 per 100g,
Morrisons The Best Valencia Orange Ice Lollies,Morrisons The Best Valencia Orange Ice Lollies4 x 73ml,£2.35,80.5p per 100ml,"Offer price £2.35, was £2.49"
Morrisons Thin Cut French Fries,Morrisons Thin Cut French Fries1.2kg,£1.85,£1.54 per kg,
Morrisons Tilapia Fillets With Soy Ginger And Garlic Marinade,Morrisons Tilapia Fillets With Soy…210g,£4,£19.05 per kg,
Morrisons Toad In The Hole ,Morrisons Toad In The Hole 300g,£1.69,£5.63 per kg,
 Morrisons Toffee & Vanilla Ice Cream, Morrisons Toffee & Vanilla Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons Toffee Cheesecake,Morrisons Toffee Cheesecake400g,£2.09,52.3p per 100g,
Morrisons Toffee Ice Cream Cones,Morrisons Toffee Ice Cream Cones4 x 110ml,£1.35,30.7p per 100ml,
Morrisons Tomato & Red Pepper Soup Mix,Morrisons Tomato & Red Pepper Soup Mix500g,£1.29,£2.58 per kg,
Morrisons Triple Chocolate Cheesecake ,Morrisons Triple Chocolate Cheesecake 420g,£2.25,53.6p per 100g,
Morrisons Tropical Swirl Ice Creams,Morrisons Tropical Swirl Ice Creams3 x 100ml,£1.49,49.7p per 100ml,
Morrisons Tuna Steaks,Morrisons Tuna Steaks360g,£4.75,£13.19 per kg,
 Morrisons Turkey Breast Joint, Morrisons Turkey Breast Joint500g,£3.50,£7.00 per kg,
Morrisons Twin Pops Ice Lollies,Morrisons Twin Pops Ice Lollies5 x 60ml,£1,33.3p per 100ml,
Morrisons Twisty Lollies,Morrisons Twisty Lollies5 x 70ml,£1.35,38.6p per 100ml,
Morrisons Twistys Lollies,Morrisons Twistys Lollies4 x 70ml,£1.10,39.3p per 100ml,
 Morrisons Unsmoked Bacon, Morrisons Unsmoked Bacon750g,£4.25,56.7p per 100g,
Morrisons Vanilla Ice Cream,Morrisons Vanilla Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons Veg & Cheese Pies 4 Pack,Morrisons Veg & Cheese Pies 4 Pack600g,£2.75,£4.58 per kg,
Morrisons Vegetable Floret Mix,Morrisons Vegetable Floret Mix1kg,£1.65,£1.65 per kg,
Morrisons Vegetable Lasagne,Morrisons Vegetable Lasagne375g,£1.99,£5.31 per kg,Buy 3 for £5
Morrisons White Chocolate Amour Lollies,Morrisons White Chocolate Amour Lollies3 x 120ml,£1.45,40.3p per 100ml,
Morrisons Wonky Berry Mix,Morrisons Wonky Berry Mix1kg,£2.99,£2.99 per kg,
Morrisons Yellow Vanilla Ice Cream,Morrisons Yellow Vanilla Ice Cream2L,£1.79,9p per 100ml,"Offer price £1.79, was £1.99"
Morrisons Yorkshire Pudding Wraps Twin Pack,Morrisons Yorkshire Pudding Wraps Twin Pack260g,£1.85,£7.12 per kg,
Morrison Thin Crust Cheese Pizza,Morrison Thin Crust Cheese Pizza314g,75p,£2.39 per kg,
Mr Brains 6 Pork Faggots,Mr Brains 6 Pork Faggots657g,£1.80,£2.74 per kg,
Naughty Vegan 2 No Chick N Mushroom Pies ,Naughty Vegan 2 No Chick N Mushroom Pies 400g,£2.50,£6.25 per kg,
Naughty Vegan 4 Sausage Rolls,Naughty Vegan 4 Sausage Rolls460g,£2,£4.35 per kg,
Nestle Family Favourites Mixed Ice Lollies 12 Pack,Nestle Family Favourites Mixed Ice Lollies 12 Pack712ml,£3.50,49.2p per 100ml,
Nobbly Bobbly Strawberry & Chocolate Ice Cream 4 Pack,Nobbly Bobbly Strawberry & Ch…240ml,£2.29,95.4p per 100ml,Buy 2 for £4
Nuii Caramel White Chocolate & Texan Pecan Ice Cream,Nuii Caramel White Chocolate…3 x 90ml,£4,£1.48 per 100ml,Buy 2 for £5
Nuii Dark Chocolate & Nordic Berry Ice Cream,Nuii Dark Chocolate & Nordic Berry Ice Cream270ml,£4,£1.48 per 100ml,Buy 2 for £5
"Nuii Mini Salted Caramel, Vanilla & Nordic Berry Ice Cream","Nuii Mini Salted Caramel, Vanilla…6 x 55ml",£4.25,£1.29 per 100ml,
Nuii Mini Texan Pecan Java And Scandinavian Ice Cream Sticks ,Nuii Mini Texan Pecan Java And Scan…6 x 55ml,£4.25,£1.29 per 100ml,
Nuii Salted Caramel & Australian Macadamia Ice Cream,Nuii Salted Caramel & Austral…3 x 90ml,£4,£14.81 per litre,Buy 2 for £5
Oatly Salted Caramel Ice Cream,Oatly Salted Caramel Ice Cream500ml,£3,60p per 100ml,"Offer price £3, was £4.50"
Oreo Ice Cream Cones 4 Pack,Oreo Ice Cream Cones 4 Pack440ml,£3.50,79.5p per 100ml,
Oreo Ice Cream Sandwich ,Oreo Ice Cream Sandwich 4 x 55ml,£2.29,10.4p per 10ml,Buy 2 for £4
Oreo Ice Cream Tub ,Oreo Ice Cream Tub 480ml,£3.29,68.5p per 100ml,Buy 2 for £5
Oreo Topped Ice Cream Cones,Oreo Topped Ice Cream Cones4 x 100ml,£3.99,99.8p per 100ml,
Oresundschark Original Swedish Meatballs,Oresundschark Original Swedish Meatballs600g,£3.75,£6.25 per kg,
Plant-It Chicken - Free Southern Fried Bites,Plant-It Chicken - Free Southern Fried Bites200g,£2.50,£12.50 per kg,
Plant It Chicken Free Salt & Chilli Strips,Plant It Chicken Free Salt & Chilli Strips200g,£2.50,£12.50 per kg,
Plant It Egg Free Veggie Omelette,Plant It Egg Free Veggie Omelette180g,£2.50,£1.39 per 100g,
Princes Indian-Style Tandoori Chicken Kebabs ,Princes Indian-Style Tandoori Chicken Kebabs 260g,£3.50,£13.46 per kg,"Offer price £3.50, was £3.99"
Princes Korean-Style Bbq Chicken Kebabs,Princes Korean-Style Bbq Chicken Kebabs260g,£3.50,£13.46 per kg,"Offer price £3.50, was £3.99"
Princes Malaysian-Style Satay Chicken Kebabs,Princes Malaysian-Style Satay Chicken Kebabs260g,£3.50,£13.46 per kg,"Offer price £3.50, was £3.99"
Pukka 2 Chicken & Bacon Shortcrust Microwave Pies,Pukka 2 Chicken & Bacon Shortcrust Microwave Pies388g,£2.89,£7.45 per kg,"Offer price £2.89, was £3.25"
Pukka 2 Chicken Bakes,Pukka 2 Chicken Bakes306g,£2.50,81.7p per 100g,
Pukka 2 Sausage & Bean Bakes,Pukka 2 Sausage & Bean Bakes306g,£2.50,81.7p per 100g,
Pukka 2 Steak Bakes,Pukka 2 Steak Bakes278g,£2.50,89.9p per 100g,
Pukka 4 Beef & Vegetable Pies,Pukka 4 Beef & Vegetable Pies726g,£3.50,£4.82 per kg,
Pukka 4 Chicken & Vegetable Pies ,Pukka 4 Chicken & Vegetable Pies 726g,£3.50,£4.82 per kg,
Pukka 4 Sausage Rolls,Pukka 4 Sausage Rolls360g,£2.50,69.4p per 100g,
Pukka Steak Microwaveable Shortcrust Pies,Pukka Steak Microwave…2 per pack,£2.89,£1.45 each,
Quorn 4 Vegan Sausage Rolls,Quorn 4 Vegan Sausage Rolls400g,£2.55,£6.38 per kg,
Quorn Chicktastic Burgers,Quorn Chicktastic Burgers4 x 63g,£2.55,£10.12 per kg,
Quorn Quarter Pounder Burger 2 Pack,Quorn Quarter Pounder Burger 2 Pack227g,£2.55,£11.23 per kg,
Quorn Sausage Patties ,Quorn Sausage Patties 168g,£2.55,£15.18 per kg,
Quorn Sausages,Quorn Sausages504g,£3,£5.95 per kg,
Quorn Takeaway 2 Crunchy Fillet Burgers,Quorn Takeaway 2 Crunchy Fillet Burgers190g,£3,£15.79 per kg,
Quorn Takeaway Sticky BBQ Wings,Quorn Takeaway Sticky BBQ Wings263g,£3,£11.41 per kg,
Quorn Vegetarian Chicken & Bacon Lattices 2 Pack,Quorn Vegetarian Chicken & Bacon Lattices 2 Pack300g,£2.55,£8.50 per kg,
Quorn Vegetarian Chicken Style Pieces,Quorn Vegetarian Chicken Style Pieces300g,£1.50,£5.00 per kg,"Offer price £1.50, was £2.49"
Quorn Vegetarian Chicken style Pieces,Quorn Vegetarian Chicken style Pieces500g,£3,£6.00 per kg,
Quorn Vegetarian Crispy Fillets,Quorn Vegetarian Crispy Fillets200g,£2.55,£12.75 per kg,
Quorn Vegetarian Crispy Nuggets,Quorn Vegetarian Crispy Nuggets300g,£2.55,£8.50 per kg,
Quorn Vegetarian Crispy Nuggets Family Pack,Quorn Vegetarian Crispy Nuggets Family Pack476g,£3,£6.30 per kg,
Quorn Vegetarian Fillets,Quorn Vegetarian Fillets312g,£2.55,£8.17 per kg,
Quorn Vegetarian Garlic & Mushroom Escalopes,Quorn Vegetarian Garlic & Mushroom Escalopes240g,£2.55,£10.63 per kg,
Quorn Vegetarian Mince,Quorn Vegetarian Mince300g,£2.55,£8.50 per kg,
Quorn Vegetarian Mince,Quorn Vegetarian Mince500g,£3,£6.00 per kg,
Quorn Vegetarian Roast        ,Quorn Vegetarian Roast        454g,£2.50,55.1p per 100g,"Offer price £2.50, was £3.75"
Quorn Vegetarian Sausages,Quorn Vegetarian Sausages8 x 42g,£2.55,£7.59 per kg,
Quorn Vegetarian Southern Fried Bites,Quorn Vegetarian Southern Fried Bites300g,£2.55,£8.50 per kg,
Quorn Vegetarian Steak & Gravy Pies 2 Pack,Quorn Vegetarian Steak & Gravy Pies 2 Pack400g,£2.55,£6.38 per kg,
Quorn Vegetarian Steak Strips,Quorn Vegetarian Steak Strips300g,£2.55,85p per 100g,
Quorn Vegetarian Swedish Style Balls,Quorn Vegetarian Swedish Style Balls300g,£2.55,£8.50 per kg,
Richmond 12 Thick Frozen Pork Sausages,Richmond 12 Thick Frozen Pork Sausages516g,£2.19,£4.24 per kg,
Richmond 16 Thin Frozen Pork Sausages ,Richmond 16 Thin Frozen Pork Sausages 444g,£2.50,56.3p per 100g,
Richmond 20 Thick Frozen Pork Sausages,Richmond 20 Thick Frozen Pork Sausages860g,£3.29,£3.83 per kg,
Richmond 6 Sausage Patties,Richmond 6 Sausage Patties342g,£2.19,£6.40 per kg,
Richmond 8 Thick Frozen Pork Sausages,Richmond 8 Thick Frozen Pork Sausages344g,£1.65,£4.80 per kg,
Richmond 8 Vegan Meat-Free Sausages,Richmond 8 Vegan Meat-Free Sausages336g,£2.15,£6.40 per kg,
Richmond Skinless Frozen Pork Sausages 16 Pack,Richmond Skinless Frozen Pork Sausages 16 Pack426g,£2.50,58.7p per 100g,
Rowntrees Fruit Blaster Ice Lollies ,Rowntrees Fruit Blaster Ice Lollies 6 x 58ml,£2.29,65.8p per 100ml,Buy 2 for £4
Rowntree's Fruit Pastilles Lollies,Rowntree's Fruit Pastilles Lollies4 x 65ml,£2.29,88.1p per 100ml,Buy 2 for £4
Rowntrees Fruit Pastilles Push - Ups,Rowntrees Fruit Pastilles Push - Ups480ml,£2.29,47.7p per 100ml,Buy 2 for £4
Rowntree's Watermelon Ice Lollies,Rowntree's Watermelon Ice Lollies4 x 73ml,£2.29,78.4p per 100ml,Buy 2 for £4
Rowntrees Yoggees Ice Lollies ,Rowntrees Yoggees Ice Lollies 6 x 55ml,£2.29,69.4p per 100ml,Buy 2 for £4
R Whites Premium Lemonade Ice Lollies X 3,R Whites Premium Lemonade Ice Lollies X 3675ml,£2.29,33.9p per 100ml,Buy 2 for £4
Schar Bonta D'Italia Gluten Free Pizza Margherita Lactose Free ,Schar Bonta D'Italia Gluten Free Pizz…300g,£3.49,£11.63 per kg,
Schar Gluten Free Pizza Veggie Vegan,Schar Gluten Free Pizza Veggie Vegan390g,£3.19,£8.18 per kg,
SFC Chicken Poppets,SFC Chicken Poppets170g,75p,44.1p per 100g,
SFC Chicken Pop Pops ,SFC Chicken Pop Pops 500g,£2.49,£4.98 per kg,
SFC Southern Fried Boneless Bucket,SFC Southern Fried Boneless Bucket500g,£3.49,69.8p per 100g,
Shana Chopped Spinach,Shana Chopped Spinach300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Green Chilli,Shana Green Chilli300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Karela,Shana Karela300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Methi,Shana Methi300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Okra Sliced Rings,Shana Okra Sliced Rings300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Original Paratha,Shana Original Paratha400g,£1.70,£4.25 per kg,"Offer price £1.70, was £1.89"
Shana Saragawa,Shana Saragawa300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Shredded Coconut,Shana Shredded Coconut300g,£1.75,£5.83 per kg,"Offer price £1.75, was £1.89"
Shana Whole Baby Okra ,Shana Whole Baby Okra 300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Wholemeal Chapatti,Shana Wholemeal Chapatti320g,£1.70,£5.32 per kg,"Offer price £1.70, was £1.89"
Sharwood's Chicken Korma with Rice,Sharwood's Chicken Korma with Rice375g,£1.79,47.7p per 100g,
Sharwood's Chicken Tikka Masala with Rice ,Sharwood's Chicken Tikka Masala with Rice 375g,£1.79,£4.77 per kg,
Slush Puppie 5 Red Cherry Push Ups,Slush Puppie 5 Red Cherry Push Ups400ml,£2,50p per 100ml,
Slush Puppie 6 Cherry & Blue Raspberry Fusion Lollies,Slush Puppie 6 Cherry & Blue…300ml,£2,66.7p per 100ml,
Snacksters Big Stack ,Snacksters Big Stack 204g,£1.99,£9.75 per kg,
Snacksters Xl Doner Kebab,Snacksters Xl Doner Kebab172g,£1.99,£11.57 per kg,
Snickers 4 Pack Ice Cream Bars,Snickers 4 Pack Ice Cream Bars212ml,£2.49,£1.17 per 100ml,Buy 2 for £4
Solero Exotic Explosion Ice Cream Sticks,Solero Exotic Explosion Ice Cream Sticks3 x 90ml,£2.49,92.2p per 100ml,Buy 2 for £4
Solero Redberries Ice Cream Sticks,Solero Redberries Ice Cream Sticks3 x 90ml,£2.49,92.2p per 100ml,Buy 2 for £4
Spam Fritters,Spam Fritters300g,£2.25,£7.50 per kg,
Speakeasy Alcohol Infused Ice Cream Amaretto,Speakeasy Alcohol Infus…500ml,99p,19.8p per 100ml,"Offer price 99p, was £3.99 - Online Exclusive"
Speakeasy Limoncello Ice Cream ,Speakeasy Limoncello Ice Cream 500ml,99p,19.8p per 100ml,"Offer price 99p, was £3.99 - Online Exclusive"
Strong Roots Mixed Root Vegetable Fries ,Strong Roots Mixed Root Vegetable Fries 500g,£3.29,£6.58 per kg,Buy 2 for £5
Strong Roots Oven Baked Sweet Potato Chips,Strong Roots Oven Baked Sweet Potato Chips500g,£3.29,£6.58 per kg,Buy 2 for £5
Strong Roots Skinny Fries ,Strong Roots Skinny Fries 750g,£3.29,£4.39 per kg,Buy 2 for £5
Strong Roots Sweet Potato Hash Brown,Strong Roots Sweet Potato Hash Brown350g,£3.29,£9.40 per kg,Buy 2 for £5
Swedish Glace Dairy Free Smooth Vanilla Vegan Ice Cream Tub,Swedish Glace Dairy Free Smooth V…750ml,£3.30,44p per 100ml,"Offer price £3.30, was £3.59"
Swizzels Refreshers Lemon Flavour Ice Lollies,Swizzels Refreshers Lemon Flavour Ice Lollies4 x 65ml,£2.69,£1.03 per 100ml,Buy 2 for £4
Taj Crushed Garlic,Taj Crushed Garlic400g,75p,£1.88 per kg,
Taj Crushed Ginger,Taj Crushed Ginger400g,75p,18.8p per 100g,
Taj Crushed Green Chilli,Taj Crushed Green Chilli400g,£1,£2.50 per kg,
Taj Diced Garlic,Taj Diced Garlic200g,70p,£3.50 per kg,
Taj Diced Ginger,Taj Diced Ginger200g,70p,£3.50 per kg,
Taj Ginger & Garlic Mixed Puree,Taj Ginger & Garlic Mixed Puree400g,70p,17.5p per 100g,
Taj Original Paratha Family Pack,Taj Original Paratha Family Pack,£2.75,,
Tango Sub Zero Tang Cherry Flavoured Iced Lollies,Tango Sub Zero Tang Cherry…4 x 70ml,£2.69,96.1p per 100ml,Buy 2 for £4
The Gym Kitchen BBQ Chicken & Bulgur Wheat ,The Gym Kitchen BBQ Chicken & Bulgur Wheat 400g,£2.50,62.5p per 100g,
The Gym Kitchen Beef Lasagne,The Gym Kitchen Beef Lasagne400g,£2.50,62.5p per 100g,
The Gym Kitchen Chicken Tikka Masala ,The Gym Kitchen Chicken Tikka Masala 400g,£2.50,62.5p per 100g,
The Gym Kitchen Chilli Con Carne ,The Gym Kitchen Chilli Con Carne 400g,£2.50,62.5p per 100g,
The Ice Co Super Cubes,The Ice Co Super Cubes1kg,£1.15,£1.15 per kg,"Offer price £1.15, was £1.25"
