name,Price Per Unit,Price Per Measure,Promotion
Shazans Chicken Mini Fillets,Shazans Chicken Mini Fillets500g,£4.99,£9.98 per kg,
Shazans Chicken Thigh Fillet,Shazans Chicken Thigh Fillet600g,£4.75,79.2p per 100g,
Shazans Chicken Thighs,Shazans Chicken Thighs1kg,£4.65,46.5p per 100g,
Shazans Chicken Wings,Shazans Chicken Wings1kg,£4.65,46.5p per 100g,
Shazan Select HMC Chicken Curry Cuts,Shazan Select HMC Chicken Curry Cuts1kg,£4,£4.00 per kg,
Shazans Firecracker Lamb Sausage,Shazans Firecracker Lamb Sausage300g,£4.40,£1.47 per 100g,
Shazans Jerk Chicken,Shazans Jerk Chicken2kg,£5.50,£2.75 per kg,"Offer price £5.50, was £6.49"
Shazans Peri Peri Chicken Thighs,Shazans Peri Peri Chicken Thighs900g,£4.99,£5.54 per kg,
Shazans Select Beef Burgers,Shazans Select Beef Burgers454g,£4.99,£10.99 per kg,
Shazans Select Chicken Breast Fillets,Shazans Select Chicken Breast Fillets450g,£4.99,£11.09 per kg,
Shazans Select Chicken Drums And Thighs,Shazans Select Chicken Drums And Thighs1kg,£5.25,£5.25 per kg,
Shazans Select Chicken Drumsticks,Shazans Select Chicken Drumsticks1kg,£5.25,£5.25 per kg,
Shazans Select Chicken Thigh Fillets ,Shazans Select Chicken Thigh Fillets 600g,£4.99,£8.32 per kg,
Shazans Select Chicken Thighs,Shazans Select Chicken Thighs1kg,£4.99,£4.99 per kg,
Shazans Select Chicken Wings,Shazans Select Chicken Wings1kg,£4.69,£4.69 per kg,
Shazans Select Medium Whole Chicken ,Shazans Select Medium Whole Chicken 1.8kg,£5.75,£3.19 per kg,
Shazans Select Peri Peri Baby Chicken,Shazans Select Peri Peri Baby Chicken1kg,£4.49,£4.49 per kg,
Shazans Select Peri Peri Chicken,Shazans Select Peri Peri Chicken1.6kg,£6.25,£3.91 per kg,
Shazans Tandoori Platter,Shazans Tandoori Platter1.6kg,£6.50,40.6p per 100g,
Sokolow Boczek,Sokolow Boczek400g,£3.79,94.8p per 100g,"Offer price £3.79, was £3.99"
Sokolow Bukowe Sausages,Sokolow Bukowe Sausages600g,£2.59,43.2p per 100g,
Sokolow Cooked And Smoked Garlic Polish Sausage,Sokolow Cooked And Smoked…400g,£2.15,£5.38 per kg,
Sokolow Copernicus Best Polish Sausage,Sokolow Copernicus Best Polish Sausage350g,£2.35,67.1p per 100g,
Sokolow Cottage Sausage,Sokolow Cottage Sausage280g,£2.40,85.7p per 100g,
Sokolow Krakowska Slices,Sokolow Krakowska Slices200g,£2.60,£1.30 per 100g,
Sokolow Polish Classic Hot Dogs,Sokolow Polish Classic Hot Dogs250g,£1.60,64p per 100g,
Sokolow Polish Kabanos Sausage,Sokolow Polish Kabanos Sausage250g,£2.99,£1.20 per 100g,
Sokolow Silesian Best Polish Sausage,Sokolow Silesian Best Polish Sausage340g,£2.75,£8.09 per kg,"Offer price £2.75, was £3"
Sokolow Sopocka Loin Slices,Sokolow Sopocka Loin Slices200g,£2.29,£1.15 per 100g,
Sonko Milk Chocolate Coated Ricebar,Sonko Milk Chocolate Coated Ricebar16g,60p,£3.75 per 100g,
Sorella Stew Oyster Mushrooms,Sorella Stew Oyster Mushrooms,£1.60,,"Offer price £1.60, was £2"
Squid Brand Fish Sauce,Squid Brand Fish Sauce725ml,£2.40,33.1p per 100ml,
Strawberry Puffs Tubs,Strawberry Puffs Tubs170g,£1.20,70.6p per 100g,
Sunrise Bakery Caribbean Hardo Bread,Sunrise Bakery Caribbean Hardo Bread800g,£2,25p per 100g,
Sunrise Bakery Caribbean Spiced Bun   ,Sunrise Bakery Caribbean Spiced Bun   ,£2.20,,
Sunshine Snacks Chee Zees Original ,Sunshine Snacks Chee Zees Original 45g,69p,£1.53 per 100g,
Supermalt Original Non-Alcoholic Drink ,Supermalt Original Non-Alcoholic Drink 500ml,£1.15,23p per 100ml,
Surya Laila Basmati Rice,Surya Laila Basmati Rice2kg,£4,£2.00 per kg,
Swedish Fish,Swedish Fish88g,£2,£2.27 per 100g,
Sweet Taste Of The USA Pick 'N' Mix Cup,Sweet Taste Of The USA Pick 'N' Mix Cup200g,£2.50,£1.25 per 100g,
Sweetzone Bottle Mix,Sweetzone Bottle Mix180g,£1.49,82.8p per 100g,
Sweetzone Candy Floss    ,Sweetzone Candy Floss    50g,£1.25,£2.50 per 100g,
Sweetzone Fizzy Cola Bottles,Sweetzone Fizzy Cola Bottles90g,75p,83.3p per 100g,
Sweetzone Fizzy Mix,Sweetzone Fizzy Mix200g,£1.49,74.5p per 100g,
Sweetzone Mega Stix,Sweetzone Mega Stix225g,99p,44p per 100g,"Offer price 99p, was £1.49"
Sweetzone Party Mix,Sweetzone Party Mix200g,99p,49.5p per 100g,"Offer price 99p, was £1.49"
Sweetzone Rainbow Belts,Sweetzone Rainbow Belts170g,£1.50,88.2p per 100g,
Sweetzone Tangy Mix,Sweetzone Tangy Mix200g,99p,49.5p per 100g,"Offer price 99p, was £1.49"
Sweetzone Tropical Blast,Sweetzone Tropical Blast225g,99p,44p per 100g,"Offer price 99p, was £1.50"
Tahira Beef Salami,Tahira Beef Salami80g,£2.35,£2.94 per 100g,
Tahira Chicken & Turkey Cocktail Sausages,Tahira Chicken & Turkey Cocktail Sausages400g,£2.50,62.5p per 100g,
Tahira Chicken & Turkey Hot Dog,Tahira Chicken & Turkey Hot Dog500g,£2.20,44p per 100g,
Tahira Chicken Frankfurters Hot & Spicy ,Tahira Chicken Frankfurters Hot & Spicy 330g,£1.40,£4.24 per kg,
Tahira Chicken With Tikka Sausage,Tahira Chicken With Tikka Sausage500g,£2.49,49.8p per 100g,
Tahira Four Peppers Chicken Grills ,Tahira Four Peppers Chicken Grills 260g,£1,£3.85 per kg,
Tahira Garlic & Herbs Chicken Grills ,Tahira Garlic & Herbs Chicken Grills 260g,£1,£3.85 per kg,
Tahira  Hot & Spicy Chicken & Beef Sausage,Tahira  Hot & Spicy Chicken & Beef Sausage500g,£2.49,£4.98 per kg,
Tahira Peri Peri Chicken Grills ,Tahira Peri Peri Chicken Grills 260g,£1,£3.85 per kg,
Tahira Poultry Mortadella With Paprika ,Tahira Poultry Mortadella With Paprika 200g,£1.10,55p per 100g,"Offer price £1.10, was £1.25"
Taj Cassava Yuca Chips,Taj Cassava Yuca Chips1kg,£1.90,£1.90 per kg,
Taj Crushed Garlic,Taj Crushed Garlic400g,75p,£1.88 per kg,
Taj Crushed Ginger,Taj Crushed Ginger400g,75p,18.8p per 100g,
Taj Crushed Green Chilli,Taj Crushed Green Chilli400g,£1,£2.50 per kg,
Taj Diced Garlic,Taj Diced Garlic200g,70p,£3.50 per kg,
Taj Diced Ginger,Taj Diced Ginger200g,70p,£3.50 per kg,
Taj Ginger & Garlic Mixed Puree,Taj Ginger & Garlic Mixed Puree400g,70p,17.5p per 100g,
Taj Original Paratha Family Pack,Taj Original Paratha Family Pack,£2.75,,
Taj Original Paratha Flatbread,Taj Original Paratha Flatbread400g,95p,23.8p per 100g,
Taj Spring Roll Pastry ,Taj Spring Roll Pastry 600g,£1.75,£2.92 per kg,
Tamtad Stuffed Vine Leaves,Tamtad Stuffed Vine Leaves400g,£1.85,£4.63 per kg,
Tarczynski Kielbasa Geesowska Polish Sausage,Tarczynski Kielbasa Gee…300g,£2.50,83.3p per 100g,"Offer price £2.50, was £2.95"
Tarczynski Pork Kabanos,Tarczynski Pork Kabanos105g,£2.09,£1.99 per 100g,
Tarczynski Poultry Kabanos ,Tarczynski Poultry Kabanos 105g,£2.09,£1.99 per 100g,
Tayto Cheese & Onion Crisps,Tayto Cheese & Onion Crisps150g,£1.85,£1.23 per 100g,
Telma Chicken Flavour With Croutons Cup Of Soup,Telma Chicken Flavour Wit…2 x 24g,£1,£2.08 per 100g,
Telma Kneidl Matzo Ball Mix   ,Telma Kneidl Matzo Ball Mix   84g,£1.79,£21.31 per kg,
Telma Vegetable Cup Of Soup,Telma Vegetable Cup Of Soup2 x 22g,£1,£2.27 per 100g,
Thai Dragon Pad Thai Rice Noodles,Thai Dragon Pad Thai Rice Noodles200g,£1.20,60p per 100g,
Thai Dragon Rice Stick Noodles,Thai Dragon Rice Stick Noodles400g,£1.40,35p per 100g,
Thai Dragon Thin Rice Noodles ,Thai Dragon Thin Rice Noodles 200g,75p,37.5p per 100g,
Thai Taste Pad Thai Kit 235G,Thai Taste Pad Thai Kit 235G235g,£2,85.1p per 100g,
Thai Taste Thai Green Curry Kit,Thai Taste Thai Green Curry Kit224g,£2,89.3p per 100g,
Thai Taste Thai Massaman Curry,Thai Taste Thai Massaman Curry235g,£2,85.1p per 100g,
Thai Taste Thai Red Curry Kit,Thai Taste Thai Red Curry Kit224g,£2,89.3p per 100g,
The Clay Oven Bakery Garlic & Coriander Naan Breads,The Clay Oven Bakery Garlic &…300g,£1.25,41.7p per 100g,
The Clay Oven Bakery Plain Naan Breads,The Clay Oven Bakery Plain Naan Breads300g,£1.25,41.7p per 100g,
The Clay Oven Bakery Spicy Naan Bread,The Clay Oven Bakery Spicy Naan Bread300g,£1.25,41.7p per 100g,
The Original Chocolate Chip Cookie Dough Bites ,The Original Chocolate Chip Cookie Dough Bites 88g,£2,£2.27 per 100g,
The Original Patty Co. Vegetable Jamaican Patty,The Original Patty Co. Vegetable Jamaican Patty150g,99p,66p per 100g,
Thomy Mayonnaise       ,Thomy Mayonnaise       265g,£2.19,82.6p per 100g,
Tilda Grand Extra Long Basmati Rice,Tilda Grand Extra Long Basmati Rice5kg,£14.50,£2.90 per kg,
Tilda Pure Basmati Rice,Tilda Pure Basmati Rice5kg,£12,£2.40 per kg,"Offer price £12, was £14.99"
Tilda Pure Basmati Rice,Tilda Pure Basmati Rice10kg,£25.99,£2.60 per kg,
Tropical Sun All Purpose Season,Tropical Sun All Purpose Season100g,£1,£1.00 per 100g,
Tropical Sun Chicken Seasoning ,Tropical Sun Chicken Seasoning 100g,£1,£1.00 per 100g,
Tropical Sun Chilli Garlic Sauce,Tropical Sun Chilli Garlic Sauce150ml,£1.49,99.3p per 100ml,
Tropical Sun Coconut Water,Tropical Sun Coconut Water520ml,£1.80,£3.46 per litre,
Tropical Sun Everyday Season,Tropical Sun Everyday Season100g,£1,£1.00 per 100g,
Tropical Sun Jamaica Ackee In Salted Water ,Tropical Sun Jamaica Ackee In Salted Water 340g,£7,£2.06 per 100g,
Tropical Sun Jerk Seasoning ,Tropical Sun Jerk Seasoning 100g,£1.19,£1.19 per 100g,
Tropical Sun Peri Peri Sauce ,Tropical Sun Peri Peri Sauce 150ml,£1.49,99.3p per 100ml,
Tropical Sun Popcorn,Tropical Sun Popcorn500g,£1.49,29.8p per 100g,
Tropical Sun Sweet Mango Chilli Sauce,Tropical Sun Sweet Mango Chilli Sauce150ml,£1.49,99.3p per 100ml,
Tropical Vibes Lemonade Ocean Blue,Tropical Vibes Lemonade Ocean Blue300ml,£1,33.3p per 100ml,
Tropical Vibes Lemonade Sassy Strawberry,Tropical Vibes Lemonade Sassy Strawberry300ml,£1,33.3p per 100ml,
Tropical Vibes Lemonades Paradise Punch ,Tropical Vibes Lemonades Paradise Punch 300ml,£1,33.3p per 100ml,
Tropical Vibes Sours Kawaii Kiwi ,Tropical Vibes Sours Kawaii Kiwi 300ml,£1,33.3p per 100ml,
Tsing Tao Vegetable Spring Rolls,Tsing Tao Vegetable Spring Rolls750g,£3,£4.00 per kg,
Twizzlers Strawberry Twist ,Twizzlers Strawberry Twist 70g,£1.80,£2.57 per 100g,
Tymbark Apple-Peach-Strawberry Drink,Tymbark Apple-Peach-Strawberry Drink200ml,50p,25p per 100ml,
Tymbark Apple Cherry Drink,Tymbark Apple Cherry Drink200ml,50p,25p per 100ml,
Tymbark Apple Cherry Drink,Tymbark Apple Cherry Drink2L,£1.70,85.4p per litre,"Offer price £1.70, was £2.15"
Tymbark Multifruit Carrot Drink,Tymbark Multifruit Carrot Drink2L,£1.70,8.5p per 100ml,"Offer price £1.70, was £2.15"
Ulker Albeni Chocolate Bar,Ulker Albeni Chocolate Bar40g,50p,£1.25 per 100g,
Ulker Biskrem Cocoa Biscuit,Ulker Biskrem Cocoa Biscuit100g,50p,50p per 100g,"Offer price 50p, was 65p"
Ulker Halley Biscuit,Ulker Halley Biscuit77g,50p,64.9p per 100g,"Offer price 50p, was 75p"
Vatika Naturals Enriched Hair Oil With Hibiscus ,Vatika Naturals Enriched Hair Oil With Hibiscus 200ml,£4.50,£2.25 per 100ml,
V Bites Sage & Onion Vdeli Slices ,V Bites Sage & Onion Vdeli Slices 100g,£1.49,£14.90 per kg,
Veetee Basmati Ricebox,Veetee Basmati Ricebox5kg,£9,£1.80 per kg,
Veetee Mega Basmati Extra Long Premium Rice,Veetee Mega Basmati Extra Long Premium Rice5kg,£9.99,£2.00 per kg,
Veetee Mega Extra Long Basmati Rice,Veetee Mega Extra Long Basmati Rice2kg,£3.99,£2.00 per kg,
Veetee Supreme Basmati Rice ,Veetee Supreme Basmati Rice 5kg,£12,£2.40 per kg,
Veetee Thai Fragrant Rice,Veetee Thai Fragrant Rice2kg,£3,£1.50 per kg,
Vifon Chicken Curry Noodles,Vifon Chicken Curry Noodles70g,59p,£8.43 per kg,
Vifon Chilli Chicken Instant Noodles,Vifon Chilli Chicken Instant Noodles70g,59p,84.3p per 100g,
Vifon Chinski Chicken Instant Noodles ,Vifon Chinski Chicken Instant Noodles 70g,59p,£8.43 per kg,
Vifon Zloty Chicken Instant Noodle Soup ,Vifon Zloty Chicken Instant Noodle Soup 70g,59p,£8.43 per kg,
Virgil's Handcrafted Vanilla Cream Soda,Virgil's Handcrafted Vanilla Cream Soda355ml,£1.85,52.1p per 100ml,
Virtu Dumplings with Cheese & Potatoes,Virtu Dumplings with Cheese & Potatoes400g,£1.59,£3.98 per kg,
Warheads Lil Worms ,Warheads Lil Worms 99g,£2,£2.02 per 100g,
Warheads Sour Jelly Beans,Warheads Sour Jelly Beans113g,£1.75,£1.55 per 100g,
Wedel Raspberry Supreme Jaffa Cakes ,Wedel Raspberry Supreme Jaffa Cakes 147g,£1,68p per 100g,
West Indian Pepper Sauce,West Indian Pepper Sauce150ml,£1.49,99.3p per 100ml,
White Pearl Grape & Peach Non-Alcoholic Sparkling Drink,White Pearl Grape & Peach Non-A…750ml,£1.90,25.3p per 100ml,
White Pearl Red Grape Non-Alcoholic Sparkling Juice Drink,White Pearl Red Grape Non-Alcohol…750ml,£1.90,25.3p per 100ml,
White Pearl White Grape Non-Alcoholic Sparkling Juice Drink,White Pearl White Grape Non-Alcoh…750ml,£1.90,25.3p per 100ml,
Winiary Mayonnaise,Winiary Mayonnaise400ml,£2,50p per 100ml,"Offer price £2, was £2.19"
Wonderfarm Coconut Water,Wonderfarm Coconut Water330ml,99p,30p per 100ml,
Yehuda Matzos,Yehuda Matzos300g,£1.50,50p per 100g,
Yeo's Nasi Goreng Paste,Yeo's Nasi Goreng Paste190g,£1.75,92.1p per 100g,
Yeo's Rendang Paste,Yeo's Rendang Paste190g,£1.70,89.5p per 100g,
Yutaka Bamboo Sushi Rolling Mat,Yutaka Bamboo Sushi Rolling Mat,£1.30,,
Yutaka Chicken Gyoza,Yutaka Chicken Gyoza240g,£3.15,£13.13 per kg,
Yutaka Katsu Style Curry Sauce,Yutaka Katsu Style Curry Sauce100g,£2.55,£25.50 per kg,
Yutaka Mirin Sweet Rice Seasoning,Yutaka Mirin Sweet Rice Seasoning150ml,£2,£1.33 per 100ml,
Yutaka Panko ,Yutaka Panko 180g,£2,£1.11 per 100g,
Yutaka Reduced Salt Gluten Free Soy Sauce,Yutaka Reduced Salt Gluten Free Soy Sauce150ml,£2.25,£1.50 per 100ml,
Yutaka Soba Noodles,Yutaka Soba Noodles250g,£1.40,£5.60 per kg,
Yutaka Sushi Nori Roasted Seaweed Sheets,Yutaka Sushi Nori Roasted Seaweed Sheets5 per pack,£1.80,36p each,
Yutaka Udon Noodles,Yutaka Udon Noodles250g,£1.40,£5.60 per kg,
Yutaka White Miso Paste,Yutaka White Miso Paste100g,£1.55,£15.50 per kg,
